material_id,material_type,strength_mpa,weight_capacity_kg,biodegradability_percent,co2_emission_kg_per_kg,recyclability_percent,cost_per_kg,industry_use_case,source_type,confidence_level,co2_emission_norm,biodegradability_norm,recyclability_category,recyclability_score,co2_impact_index,cost_norm,strength_norm,cost_efficiency_index,material_suitability_score
885.0,Metal Pet Food Can (Steel),80.0,22.0,0.0,6.0,90.0,100.0,Pet Food,Literature,High,0.38817131203263083,0.0,A,1.0,54.473147518694766,0.2907801418439716,0.7938144329896907,75.15171455728596,64.81243103799036
886.0,Recycled Metal Pet Food Can,80.0,22.0,0.0,4.0,95.0,95.0,Pet Food,Estimate,Medium,0.25220938137321547,0.0,A,1.0,59.91162474507138,0.2730496453900709,0.7938144329896907,76.038239379981,67.9749320625262
887.0,Virgin Cardboard - Home Care Box,16.0,12.0,5.0,1.1,90.0,45.0,Home Care,Estimate,Medium,0.055064581917063225,0.05,A,1.0,69.29741672331747,0.09574468085106383,0.13402061855670103,51.91379688528186,60.60560680429967
888.0,Recycled Cardboard - Home Care Box,16.0,12.0,5.0,0.8,95.0,41.0,Home Care,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.08156028368794327,0.13402061855670103,52.62301674343789,61.36810252535593
889.0,Plastic Home Care Bottle (HDPE),65.0,18.0,1.0,3.1,50.0,80.0,Home Care,Literature,High,0.19102651257647857,0.01,C,0.5,47.65893949694087,0.2198581560283688,0.6391752577319587,70.9658550851795,59.31239729106018
890.0,Recycled Plastic Home Care Bottle,65.0,18.0,1.0,2.0,70.0,78.0,Home Care,Estimate,Medium,0.11624745071380013,0.01,B,0.75,58.15010197144799,0.2127659574468085,0.6391752577319587,71.32046501425751,64.73528349285274
891.0,Plastic Home Care Pouch (PE),30.0,10.0,1.0,2.5,30.0,50.0,Home Care,Estimate,Medium,0.15023793337865396,0.01,D,0.25,41.79048266485385,0.11347517730496454,0.27835051546391754,58.24376690794766,50.01712478640076
892.0,Recyclable Mono-PE Home Care Pouch,30.0,10.0,1.0,2.3,50.0,55.0,Home Care,Estimate,Medium,0.13664174031271242,0.01,C,0.5,49.8343303874915,0.13120567375886524,0.27835051546391754,57.357242085252615,53.59578623637206
893.0,Compostable Home Care Pouch,25.0,9.0,85.0,0.7,60.0,80.0,Home Care,Estimate,Medium,0.027872195785180146,0.85,C,0.5,79.3851121685928,0.2198581560283688,0.2268041237113402,50.34729838414857,64.86620527637069
894.0,Paper-based Home Care Box with PLA liner,18.0,12.0,60.0,1.1,75.0,90.0,Home Care,Estimate,Medium,0.055064581917063225,0.6,B,0.75,78.29741672331747,0.2553191489361702,0.15463917525773196,44.96600131607809,61.63170901969778
895.0,Virgin Cardboard - Personal Care Box,16.0,12.0,5.0,1.1,90.0,45.0,Personal Care,Estimate,Medium,0.055064581917063225,0.05,A,1.0,69.29741672331747,0.09574468085106383,0.13402061855670103,51.91379688528186,60.60560680429967
896.0,Recycled Cardboard - Personal Care Box,16.0,12.0,5.0,0.8,95.0,41.0,Personal Care,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.08156028368794327,0.13402061855670103,52.62301674343789,61.36810252535593
897.0,Plastic Personal Care Bottle (PET),60.0,15.0,1.0,3.0,40.0,80.0,Personal Care,Literature,High,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.2198581560283688,0.5876288659793815,68.38853549755063,54.40969942790516
898.0,Recycled Plastic Personal Care Bottle (rPET),60.0,15.0,1.0,1.8,60.0,78.0,Personal Care,Estimate,Medium,0.1026512576478586,0.01,C,0.5,51.19394969408566,0.2127659574468085,0.5876288659793815,68.74314542662864,59.96854756035715
899.0,Paper-based Personal Care Pouch,18.0,10.0,70.0,1.1,85.0,80.0,Personal Care,Estimate,Medium,0.055064581917063225,0.7,B,0.75,81.29741672331747,0.2198581560283688,0.15463917525773196,46.73905096146816,64.01823384239282
900.0,Compostable Personal Care Pouch,35.0,9.0,85.0,0.7,60.0,90.0,Personal Care,Estimate,Medium,0.027872195785180146,0.85,C,0.5,79.3851121685928,0.2553191489361702,0.32989690721649484,53.728887914016234,66.55700004130452
901.0,Virgin Cardboard - Electronics Outer Box,18.0,18.0,5.0,1.2,90.0,50.0,Electronics,Literature,High,0.06186267845003398,0.05,A,1.0,69.02549286199864,0.11347517730496454,0.15463917525773196,52.05819989763838,60.54184637981851
902.0,Recycled Cardboard - Electronics Outer Box,18.0,18.0,5.0,0.82,95.0,46.0,Electronics,Literature,High,0.03602991162474507,0.05,A,1.0,70.0588035350102,0.09929078014184398,0.15463917525773196,52.7674197557944,61.413111645402296
903.0,Molded Fiber Electronics Outer Tray,12.0,8.0,85.0,0.5,80.0,56.0,Electronics,Estimate,Medium,0.014276002719238614,0.85,B,0.75,87.42895989123046,0.1347517730496454,0.09278350515463918,47.90158660524969,67.66527324824008
904.0,Plastic Electronics Outer Shell (ABS),70.0,20.0,1.0,4.0,20.0,90.0,Electronics,Literature,High,0.25220938137321547,0.01,D,0.25,37.71162474507138,0.2553191489361702,0.6907216494845361,71.7701250274183,54.74087488624484
905.0,Recycled Plastic Electronics Outer Shell,70.0,20.0,1.0,3.0,40.0,85.0,Electronics,Estimate,Medium,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.2375886524822695,0.6907216494845361,72.65664985011333,56.543756604186505
906.0,Paper-based Electronics Outer Box with ESD,16.0,14.0,80.0,1.1,75.0,60.0,Electronics,Estimate,Medium,0.055064581917063225,0.8,B,0.75,84.29741672331747,0.14893617021276595,0.13402061855670103,49.25422241719675,66.77581957025711
907.0,Virgin Cardboard - Pharma Inner Box,15.0,11.0,5.0,1.1,90.0,44.0,Pharma,Estimate,Medium,0.055064581917063225,0.05,A,1.0,69.29741672331747,0.09219858156028368,0.12371134020618557,51.575637932295095,60.43652732780628
908.0,Recycled Cardboard - Pharma Inner Box,15.0,11.0,5.0,0.8,95.0,40.0,Pharma,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.07801418439716312,0.12371134020618557,52.28485779045112,61.19902304886254
909.0,Molded Fiber Pharma Insert,9.0,5.0,85.0,0.5,80.0,50.0,Pharma,Estimate,Medium,0.014276002719238614,0.85,B,0.75,87.42895989123046,0.11347517730496454,0.061855670103092786,47.41902463990642,67.42399226556844
910.0,Plastic Blister - Pharma (PVC),60.0,15.0,1.0,8.0,10.0,120.0,Pharma,Literature,High,0.5241332426920462,0.01,D,0.25,26.83467029231815,0.3617021276595745,0.5876288659793815,61.296336915990345,44.065503604154244
911.0,Recyclable Blister - Pharma (PET),65.0,16.0,1.0,3.0,40.0,150.0,Pharma,Estimate,Medium,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.46808510638297873,0.6391752577319587,58.554507567449,49.49268546285434
912.0,Paper-based Blister - Pharma,28.0,12.0,70.0,1.2,70.0,140.0,Pharma,Estimate,Medium,0.06186267845003398,0.7,B,0.75,81.02549286199864,0.4326241134751773,0.25773195876288657,41.25539226438546,61.14044256319205
913.0,Glass Vial,70.0,10.0,0.0,2.4,95.0,130.0,Pharma,Literature,High,0.1434398368456832,0.0,A,1.0,64.26240652617268,0.3971631205673759,0.6907216494845361,64.67792644585802,64.47016648601536
914.0,Plastic Vial (PET),60.0,12.0,1.0,3.0,40.0,80.0,Pharma,Estimate,Medium,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.2198581560283688,0.5876288659793815,68.38853549755063,54.40969942790516
915.0,Recycled Plastic Vial (rPET),60.0,12.0,1.0,1.8,60.0,78.0,Pharma,Estimate,Medium,0.1026512576478586,0.01,C,0.5,51.19394969408566,0.2127659574468085,0.5876288659793815,68.74314542662864,59.96854756035715
916.0,Virgin Cardboard - Medical Device Box,18.0,16.0,5.0,1.2,90.0,48.0,Medical,Estimate,Medium,0.06186267845003398,0.05,A,1.0,69.02549286199864,0.10638297872340426,0.15463917525773196,52.41280982671639,60.71915134435751
917.0,Recycled Cardboard - Medical Device Box,18.0,16.0,5.0,0.82,95.0,44.0,Medical,Estimate,Medium,0.03602991162474507,0.05,A,1.0,70.0588035350102,0.09219858156028368,0.15463917525773196,53.12202968487241,61.5904166099413
918.0,Molded Fiber Medical Device Insert,11.0,7.0,85.0,0.5,80.0,54.0,Medical,Estimate,Medium,0.014276002719238614,0.85,B,0.75,87.42895989123046,0.1276595744680851,0.08247422680412371,47.740732616801935,67.5848462540162
919.0,Plastic Medical Device Blister (PET),65.0,16.0,1.0,3.0,40.0,80.0,Medical,Estimate,Medium,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.2198581560283688,0.6391752577319587,70.9658550851795,55.69835922171959
920.0,Recycled Plastic Medical Device Blister (rPET),65.0,16.0,1.0,1.8,60.0,78.0,Medical,Estimate,Medium,0.1026512576478586,0.01,C,0.5,51.19394969408566,0.2127659574468085,0.6391752577319587,71.32046501425751,61.257207354171584
921.0,Paper-based Medical Device Pouch,20.0,10.0,80.0,1.1,85.0,90.0,Medical,Estimate,Medium,0.055064581917063225,0.8,B,0.75,84.29741672331747,0.2553191489361702,0.17525773195876287,45.99692915112964,65.14717293722356
922.0,Plastic Medical Device Pouch (PE),30.0,10.0,1.0,2.5,30.0,50.0,Medical,Estimate,Medium,0.15023793337865396,0.01,D,0.25,41.79048266485385,0.11347517730496454,0.27835051546391754,58.24376690794766,50.01712478640076
923.0,Recyclable Mono-PE Medical Device Pouch,30.0,10.0,1.0,2.3,50.0,55.0,Medical,Estimate,Medium,0.13664174031271242,0.01,C,0.5,49.8343303874915,0.13120567375886524,0.27835051546391754,57.357242085252615,53.59578623637206
924.0,Compostable Medical Device Pouch,25.0,9.0,85.0,0.7,60.0,80.0,Medical,Estimate,Medium,0.027872195785180146,0.85,C,0.5,79.3851121685928,0.2198581560283688,0.2268041237113402,50.34729838414857,64.86620527637069
925.0,Virgin Cardboard - Industrial Box,20.0,20.0,5.0,1.3,88.0,50.0,Industrial,Estimate,Medium,0.06866077498300475,0.05,B,0.75,61.25356900067982,0.11347517730496454,0.17525773195876287,53.089127732689924,57.17134836668487
926.0,Recycled Cardboard - Industrial Box,20.0,20.0,5.0,0.9,93.0,46.0,Industrial,Estimate,Medium,0.04146838885112169,0.05,A,1.0,69.84126444595513,0.09929078014184398,0.17525773195876287,53.79834759084594,61.81980601840054
927.0,Plastic Industrial Container (HDPE),70.0,30.0,1.0,4.0,50.0,100.0,Industrial,Estimate,Medium,0.25220938137321547,0.01,C,0.5,45.211624745071376,0.2907801418439716,0.6907216494845361,69.99707538202821,57.604350063549795
928.0,Recycled Plastic Industrial Container,70.0,30.0,1.0,2.8,65.0,95.0,Industrial,Estimate,Medium,0.17063222297756625,0.01,C,0.5,48.47471108089735,0.2730496453900709,0.6907216494845361,70.88360020472327,59.67915564281031
929.0,Metal Industrial Container (Steel),80.0,35.0,0.0,7.0,90.0,140.0,Industrial,Estimate,Medium,0.45615227736233854,0.0,A,1.0,51.753908905506464,0.4326241134751773,0.7938144329896907,68.05951597572566,59.90671244061606
930.0,Bio-based Industrial Container,50.0,25.0,30.0,2.5,55.0,120.0,Industrial,Estimate,Medium,0.15023793337865396,0.3,C,0.5,57.99048266485385,0.3617021276595745,0.4845360824742268,56.141697740732624,57.066090202793234
931.0,Virgin Cardboard - Chemical Box,18.0,16.0,5.0,1.2,88.0,48.0,Chemicals,Estimate,Medium,0.06186267845003398,0.05,B,0.75,61.52549286199864,0.10638297872340426,0.15463917525773196,52.41280982671639,56.96915134435751
932.0,Recycled Cardboard - Chemical Box,18.0,16.0,5.0,0.82,93.0,44.0,Chemicals,Estimate,Medium,0.03602991162474507,0.05,A,1.0,70.0588035350102,0.09219858156028368,0.15463917525773196,53.12202968487241,61.5904166099413
933.0,Plastic Chemical Drum (HDPE),70.0,35.0,1.0,4.0,50.0,100.0,Chemicals,Estimate,Medium,0.25220938137321547,0.01,C,0.5,45.211624745071376,0.2907801418439716,0.6907216494845361,69.99707538202821,57.604350063549795
934.0,Recycled Plastic Chemical Drum,70.0,35.0,1.0,2.8,65.0,95.0,Chemicals,Estimate,Medium,0.17063222297756625,0.01,C,0.5,48.47471108089735,0.2730496453900709,0.6907216494845361,70.88360020472327,59.67915564281031
935.0,Metal Chemical Drum (Steel),85.0,40.0,0.0,8.0,90.0,140.0,Chemicals,Literature,High,0.5241332426920462,0.0,A,1.0,49.03467029231815,0.4326241134751773,0.845360824742268,70.63683556335454,59.83575292783634
936.0,Composite Chemical Drum (Steel/PE),80.0,38.0,1.0,7.0,70.0,150.0,Chemicals,Estimate,Medium,0.45615227736233854,0.01,B,0.75,44.553908905506454,0.46808510638297873,0.7938144329896907,66.28646633033559,55.420187617921016
937.0,Virgin Cardboard - Cosmetic Shipping Box,16.0,12.0,5.0,1.1,90.0,45.0,Cosmetic Shipping,Estimate,Medium,0.055064581917063225,0.05,A,1.0,69.29741672331747,0.09574468085106383,0.13402061855670103,51.91379688528186,60.60560680429967
938.0,Recycled Cardboard - Cosmetic Shipping Box,16.0,12.0,5.0,0.8,95.0,41.0,Cosmetic Shipping,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.08156028368794327,0.13402061855670103,52.62301674343789,61.36810252535593
939.0,Paper-based Cosmetic Shipping Filler,10.0,6.0,80.0,0.8,90.0,35.0,Cosmetic Shipping,Estimate,Medium,0.034670292318150914,0.8,A,1.0,92.61318830727396,0.06028368794326241,0.07216494845360824,50.594063025517286,71.60362566639563
940.0,Plastic Cosmetic Shipping Filler (PE),30.0,10.0,1.0,2.5,30.0,50.0,Cosmetic Shipping,Estimate,Medium,0.15023793337865396,0.01,D,0.25,41.79048266485385,0.11347517730496454,0.27835051546391754,58.24376690794766,50.01712478640076
941.0,Recycled Plastic Cosmetic Shipping Filler,30.0,10.0,1.0,1.8,50.0,48.0,Cosmetic Shipping,Estimate,Medium,0.1026512576478586,0.01,C,0.5,51.19394969408566,0.10638297872340426,0.27835051546391754,58.59837683702567,54.896163265555664
942.0,Compostable Cosmetic Shipping Filler,20.0,8.0,85.0,0.7,60.0,80.0,Cosmetic Shipping,Estimate,Medium,0.027872195785180146,0.85,C,0.5,79.3851121685928,0.2198581560283688,0.17525773195876287,47.76997879651971,63.57754548255625
943.0,Virgin Cardboard - Subscription Box,16.0,12.0,5.0,1.1,90.0,45.0,Subscription,Estimate,Medium,0.055064581917063225,0.05,A,1.0,69.29741672331747,0.09574468085106383,0.13402061855670103,51.91379688528186,60.60560680429967
944.0,Recycled Cardboard - Subscription Box,16.0,12.0,5.0,0.8,95.0,41.0,Subscription,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.08156028368794327,0.13402061855670103,52.62301674343789,61.36810252535593
945.0,Paper-based Subscription Filler,10.0,6.0,80.0,0.8,90.0,35.0,Subscription,Estimate,Medium,0.034670292318150914,0.8,A,1.0,92.61318830727396,0.06028368794326241,0.07216494845360824,50.594063025517286,71.60362566639563
946.0,Plastic Subscription Filler (PE),30.0,10.0,1.0,2.5,30.0,50.0,Subscription,Estimate,Medium,0.15023793337865396,0.01,D,0.25,41.79048266485385,0.11347517730496454,0.27835051546391754,58.24376690794766,50.01712478640076
947.0,Recycled Plastic Subscription Filler,30.0,10.0,1.0,1.8,50.0,48.0,Subscription,Estimate,Medium,0.1026512576478586,0.01,C,0.5,51.19394969408566,0.10638297872340426,0.27835051546391754,58.59837683702567,54.896163265555664
948.0,Compostable Subscription Filler,20.0,8.0,85.0,0.7,60.0,80.0,Subscription,Estimate,Medium,0.027872195785180146,0.85,C,0.5,79.3851121685928,0.2198581560283688,0.17525773195876287,47.76997879651971,63.57754548255625
949.0,Virgin Cardboard - Gift Box,16.0,12.0,5.0,1.1,90.0,50.0,Gifts,Estimate,Medium,0.055064581917063225,0.05,A,1.0,69.29741672331747,0.11347517730496454,0.13402061855670103,51.027272062586825,60.16234439295215
950.0,Recycled Cardboard - Gift Box,16.0,12.0,5.0,0.8,95.0,45.0,Gifts,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.09574468085106383,0.13402061855670103,51.91379688528186,61.01349259627791
951.0,Paper-based Gift Filler,10.0,6.0,80.0,0.8,90.0,40.0,Gifts,Estimate,Medium,0.034670292318150914,0.8,A,1.0,92.61318830727396,0.07801418439716312,0.07216494845360824,49.707538202822256,71.16036325504811
952.0,Plastic Gift Filler (PE),30.0,10.0,1.0,2.5,30.0,55.0,Gifts,Estimate,Medium,0.15023793337865396,0.01,D,0.25,41.79048266485385,0.13120567375886524,0.27835051546391754,57.357242085252615,49.57386237505323
953.0,Recycled Plastic Gift Filler,30.0,10.0,1.0,1.8,50.0,50.0,Gifts,Estimate,Medium,0.1026512576478586,0.01,C,0.5,51.19394969408566,0.11347517730496454,0.27835051546391754,58.24376690794766,54.71885830101666
954.0,Compostable Gift Filler,20.0,8.0,85.0,0.7,60.0,85.0,Gifts,Estimate,Medium,0.027872195785180146,0.85,C,0.5,79.3851121685928,0.2375886524822695,0.17525773195876287,46.88345397382467,63.134283071208735
955.0,Virgin Cardboard - Electronics Accessory Box,15.0,11.0,5.0,1.1,90.0,44.0,Electronics Accessory,Estimate,Medium,0.055064581917063225,0.05,A,1.0,69.29741672331747,0.09219858156028368,0.12371134020618557,51.575637932295095,60.43652732780628
956.0,Recycled Cardboard - Electronics Accessory Box,15.0,11.0,5.0,0.8,95.0,40.0,Electronics Accessory,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.07801418439716312,0.12371134020618557,52.28485779045112,61.19902304886254
957.0,Molded Fiber Electronics Accessory Insert,9.0,5.0,85.0,0.5,80.0,50.0,Electronics Accessory,Estimate,Medium,0.014276002719238614,0.85,B,0.75,87.42895989123046,0.11347517730496454,0.061855670103092786,47.41902463990642,67.42399226556844
958.0,Plastic Electronics Accessory Blister (PET),60.0,15.0,1.0,3.0,40.0,80.0,Electronics Accessory,Estimate,Medium,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.2198581560283688,0.5876288659793815,68.38853549755063,54.40969942790516
959.0,Recycled Plastic Electronics Accessory Blister (rPET),60.0,15.0,1.0,1.8,60.0,78.0,Electronics Accessory,Estimate,Medium,0.1026512576478586,0.01,C,0.5,51.19394969408566,0.2127659574468085,0.5876288659793815,68.74314542662864,59.96854756035715
960.0,Paper-based Electronics Accessory Pouch,18.0,10.0,80.0,1.0,85.0,70.0,Electronics Accessory,Estimate,Medium,0.04826648538409245,0.8,B,0.75,84.56934058463631,0.18439716312056736,0.15463917525773196,48.512100606858226,66.54072059574727
961.0,Virgin Cardboard - Beverage Shipping Box,18.0,18.0,5.0,1.2,88.0,48.0,Beverage Shipping,Estimate,Medium,0.06186267845003398,0.05,B,0.75,61.52549286199864,0.10638297872340426,0.15463917525773196,52.41280982671639,56.96915134435751
962.0,Recycled Cardboard - Beverage Shipping Box,18.0,18.0,5.0,0.82,93.0,44.0,Beverage Shipping,Estimate,Medium,0.03602991162474507,0.05,A,1.0,70.0588035350102,0.09219858156028368,0.15463917525773196,53.12202968487241,61.5904166099413
963.0,Molded Pulp Beverage Divider,12.0,9.0,85.0,0.5,80.0,55.0,Beverage Shipping,Estimate,Medium,0.014276002719238614,0.85,B,0.75,87.42895989123046,0.13120567375886524,0.09278350515463918,48.078891569788695,67.75392573050958
964.0,Plastic Beverage Divider (PET),65.0,18.0,1.0,3.0,40.0,80.0,Beverage Shipping,Estimate,Medium,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.2198581560283688,0.6391752577319587,70.9658550851795,55.69835922171959
965.0,Recycled Plastic Beverage Divider (rPET),65.0,18.0,1.0,1.8,60.0,78.0,Beverage Shipping,Estimate,Medium,0.1026512576478586,0.01,C,0.5,51.19394969408566,0.2127659574468085,0.6391752577319587,71.32046501425751,61.257207354171584
966.0,Paper-based Beverage Divider,16.0,12.0,80.0,1.0,85.0,60.0,Beverage Shipping,Estimate,Medium,0.04826648538409245,0.8,B,0.75,84.56934058463631,0.14893617021276595,0.13402061855670103,49.25422241719675,66.91178150091653
967.0,Virgin Cardboard - Pallet Box,22.0,24.0,5.0,1.3,88.0,55.0,Palletization,Estimate,Medium,0.06866077498300475,0.05,B,0.75,61.25356900067982,0.13120567375886524,0.1958762886597938,53.23353074504643,57.24354987286313
968.0,Recycled Cardboard - Pallet Box,22.0,24.0,5.0,0.9,93.0,50.0,Palletization,Estimate,Medium,0.04146838885112169,0.05,A,1.0,69.84126444595513,0.11347517730496454,0.1958762886597938,54.12005556774147,61.9806600068483
969.0,Plastic Pallet Box (HDPE),70.0,30.0,1.0,4.0,50.0,120.0,Palletization,Estimate,Medium,0.25220938137321547,0.01,C,0.5,45.211624745071376,0.3617021276595745,0.6907216494845361,66.45097609124808,55.83130041815973
970.0,Recycled Plastic Pallet Box,70.0,30.0,1.0,2.8,65.0,115.0,Palletization,Estimate,Medium,0.17063222297756625,0.01,C,0.5,48.47471108089735,0.34397163120567376,0.6907216494845361,67.33750091394312,57.906105997420234
971.0,Metal Pallet Box (Steel),80.0,35.0,0.0,7.0,90.0,150.0,Palletization,Estimate,Medium,0.45615227736233854,0.0,A,1.0,51.753908905506464,0.46808510638297873,0.7938144329896907,66.28646633033559,59.020187617921025
972.0,Bio-based Pallet Box,50.0,25.0,30.0,2.5,55.0,130.0,Palletization,Estimate,Medium,0.15023793337865396,0.3,C,0.5,57.99048266485385,0.3971631205673759,0.4845360824742268,54.36864809534254,56.1795653800982
973.0,Virgin Cardboard - Bulk Liquid Box,20.0,20.0,5.0,1.3,88.0,55.0,Bulk Liquids,Estimate,Medium,0.06866077498300475,0.05,B,0.75,61.25356900067982,0.13120567375886524,0.17525773195876287,52.20260290999488,56.72808595533735
974.0,Recycled Cardboard - Bulk Liquid Box,20.0,20.0,5.0,0.9,93.0,50.0,Bulk Liquids,Estimate,Medium,0.04146838885112169,0.05,A,1.0,69.84126444595513,0.11347517730496454,0.17525773195876287,53.089127732689924,61.46519608932253
975.0,Plastic Bag-in-Box Liner (PE),35.0,15.0,1.0,2.5,30.0,60.0,Bulk Liquids,Estimate,Medium,0.15023793337865396,0.01,D,0.25,41.79048266485385,0.14893617021276595,0.32989690721649484,59.04803685018645,50.41925975752015
976.0,Recyclable Mono-PE Bag-in-Box Liner,35.0,15.0,1.0,2.3,50.0,65.0,Bulk Liquids,Estimate,Medium,0.13664174031271242,0.01,C,0.5,49.8343303874915,0.16666666666666666,0.32989690721649484,58.16151202749141,53.99792120749146
