material_id,material_type,strength_mpa,weight_capacity_kg,biodegradability_percent,co2_emission_kg_per_kg,recyclability_percent,cost_per_kg,industry_use_case,source_type,confidence_level,co2_emission_norm,biodegradability_norm,recyclability_category,recyclability_score,co2_impact_index,strength_norm,capacity_norm,cost_norm,inv_cost_norm,cost_efficiency_index
844.0,Recycled Cardboard - Cereal Box,16.0,12.0,5.0,0.8,95.0,41.0,Cereals,Literature,High,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.13402061855670103,0.006675567423230975,0.08156028368794327,0.9184397163120568,33.11428325432667
845.0,Plastic Cereal Liner (PE),25.0,8.0,1.0,2.5,30.0,40.0,Cereals,Literature,High,0.15023793337865396,0.01,D,0.25,41.79048266485385,0.2268041237113402,0.004005340453938585,0.07801418439716312,0.9219858156028369,36.85189963015688
846.0,Recycled Plastic Cereal Liner,25.0,8.0,1.0,1.8,50.0,38.0,Cereals,Estimate,Medium,0.1026512576478586,0.01,C,0.5,51.19394969408566,0.2268041237113402,0.004005340453938585,0.07092198581560284,0.9290780141843972,37.064665587603685
847.0,Paper-based Cereal Liner,12.0,6.0,80.0,0.9,90.0,35.0,Cereals,Estimate,Medium,0.04146838885112169,0.8,A,1.0,92.34126444595515,0.09278350515463918,0.0026702269692923898,0.06028368794326241,0.9397163120567376,31.982936376966464
848.0,Compostable Cereal Liner,20.0,7.0,85.0,0.7,60.0,60.0,Cereals,Estimate,Medium,0.027872195785180146,0.85,C,0.5,79.3851121685928,0.17525773195876287,0.0033377837116154874,0.14893617021276595,0.851063829787234,32.642357683316
849.0,Virgin Cardboard - Snack Box,16.0,12.0,5.0,1.1,90.0,45.0,Snacks,Estimate,Medium,0.055064581917063225,0.05,A,1.0,69.29741672331747,0.13402061855670103,0.006675567423230975,0.09574468085106383,0.9042553191489362,32.688751339433054
850.0,Recycled Cardboard - Snack Box,16.0,12.0,5.0,0.8,95.0,41.0,Snacks,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.13402061855670103,0.006675567423230975,0.08156028368794327,0.9184397163120568,33.11428325432667
851.0,Plastic Snack Pouch (PET/PE),50.0,12.0,1.0,3.0,30.0,70.0,Snacks,Literature,High,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.4845360824742268,0.006675567423230975,0.18439716312056736,0.8156028368794326,44.049795428048974
852.0,Recyclable Mono-PE Snack Pouch,45.0,11.0,1.0,2.5,50.0,75.0,Snacks,Estimate,Medium,0.15023793337865396,0.01,C,0.5,49.29048266485384,0.4329896907216495,0.006008010680907877,0.20212765957446807,0.7978723404255319,41.43599816205917
853.0,Paper-based Snack Pouch,18.0,10.0,70.0,1.1,85.0,80.0,Snacks,Estimate,Medium,0.055064581917063225,0.7,B,0.75,81.29741672331747,0.15463917525773196,0.0053404539385847796,0.2198581560283688,0.7801418439716312,29.75003594761576
854.0,Compostable Snack Pouch,35.0,9.0,85.0,0.7,60.0,90.0,Snacks,Estimate,Medium,0.027872195785180146,0.85,C,0.5,79.3851121685928,0.32989690721649484,0.004672897196261682,0.2553191489361702,0.7446808510638299,35.676488736462545
855.0,Metalized Snack Pouch (PET/Alu/PE),60.0,15.0,1.0,6.0,20.0,90.0,Snacks,Literature,High,0.38817131203263083,0.01,D,0.25,32.27314751869477,0.5876288659793815,0.008678237650200267,0.2553191489361702,0.7446808510638299,46.105927300596164
856.0,Paper-based Snack Pouch with Barrier,20.0,10.0,65.0,1.2,75.0,95.0,Snacks,Estimate,Medium,0.06186267845003398,0.65,B,0.75,79.52549286199864,0.17525773195876287,0.0053404539385847796,0.2730496453900709,0.7269503546099291,28.979033534805932
857.0,Virgin Cardboard - Chocolate Box,16.0,12.0,5.0,1.1,90.0,50.0,Confectionery,Estimate,Medium,0.055064581917063225,0.05,A,1.0,69.29741672331747,0.13402061855670103,0.006675567423230975,0.11347517730496454,0.8865248226950355,32.15683644581603
858.0,Recycled Cardboard - Chocolate Box,16.0,12.0,5.0,0.8,95.0,45.0,Confectionery,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.13402061855670103,0.006675567423230975,0.09574468085106383,0.9042553191489362,32.688751339433054
859.0,Plastic Chocolate Tray (PET),65.0,15.0,1.0,3.0,40.0,80.0,Confectionery,Literature,High,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.6391752577319587,0.008678237650200267,0.2198581560283688,0.7801418439716312,49.23161275793329
860.0,Recycled Plastic Chocolate Tray (rPET),65.0,15.0,1.0,1.8,60.0,78.0,Confectionery,Estimate,Medium,0.1026512576478586,0.01,C,0.5,51.19394969408566,0.6391752577319587,0.008678237650200267,0.2127659574468085,0.7872340425531915,49.4443787153801
861.0,Paper-based Chocolate Tray,14.0,10.0,80.0,1.0,85.0,60.0,Confectionery,Estimate,Medium,0.04826648538409245,0.8,B,0.75,84.56934058463631,0.1134020618556701,0.0053404539385847796,0.14893617021276595,0.851063829787234,30.22821098600137
862.0,Compostable Chocolate Tray (Bagasse),15.0,11.0,88.0,0.45,78.0,60.0,Confectionery,Estimate,Medium,0.01087695445275323,0.88,B,0.75,88.46492182188986,0.12371134020618557,0.006008010680907877,0.14893617021276595,0.851063829787234,30.660608822291678
863.0,Virgin Cardboard - Coffee Box,16.0,12.0,5.0,1.1,90.0,45.0,Coffee,Literature,High,0.055064581917063225,0.05,A,1.0,69.29741672331747,0.13402061855670103,0.006675567423230975,0.09574468085106383,0.9042553191489362,32.688751339433054
864.0,Recycled Cardboard - Coffee Box,16.0,12.0,5.0,0.8,95.0,41.0,Coffee,Literature,High,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.13402061855670103,0.006675567423230975,0.08156028368794327,0.9184397163120568,33.11428325432667
865.0,Plastic Coffee Pouch (PET/Alu/PE),60.0,15.0,1.0,6.0,20.0,90.0,Coffee,Literature,High,0.38817131203263083,0.01,D,0.25,32.27314751869477,0.5876288659793815,0.008678237650200267,0.2553191489361702,0.7446808510638299,46.105927300596164
866.0,Recyclable Coffee Pouch (Mono-PE),45.0,11.0,1.0,2.5,50.0,75.0,Coffee,Estimate,Medium,0.15023793337865396,0.01,C,0.5,49.29048266485384,0.4329896907216495,0.006008010680907877,0.20212765957446807,0.7978723404255319,41.43599816205917
867.0,Paper-based Coffee Pouch,18.0,10.0,70.0,1.1,85.0,80.0,Coffee,Estimate,Medium,0.055064581917063225,0.7,B,0.75,81.29741672331747,0.15463917525773196,0.0053404539385847796,0.2198581560283688,0.7801418439716312,29.75003594761576
868.0,Compostable Coffee Pouch,35.0,9.0,85.0,0.7,60.0,90.0,Coffee,Estimate,Medium,0.027872195785180146,0.85,C,0.5,79.3851121685928,0.32989690721649484,0.004672897196261682,0.2553191489361702,0.7446808510638299,35.676488736462545
869.0,Virgin Cardboard - Tea Box,16.0,12.0,5.0,1.1,90.0,45.0,Tea,Literature,High,0.055064581917063225,0.05,A,1.0,69.29741672331747,0.13402061855670103,0.006675567423230975,0.09574468085106383,0.9042553191489362,32.688751339433054
870.0,Recycled Cardboard - Tea Box,16.0,12.0,5.0,0.8,95.0,41.0,Tea,Literature,High,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.13402061855670103,0.006675567423230975,0.08156028368794327,0.9184397163120568,33.11428325432667
871.0,Plastic Tea Pouch (PET/PE),50.0,12.0,1.0,3.0,30.0,70.0,Tea,Literature,High,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.4845360824742268,0.006675567423230975,0.18439716312056736,0.8156028368794326,44.049795428048974
872.0,Recyclable Mono-PE Tea Pouch,45.0,11.0,1.0,2.5,50.0,75.0,Tea,Estimate,Medium,0.15023793337865396,0.01,C,0.5,49.29048266485384,0.4329896907216495,0.006008010680907877,0.20212765957446807,0.7978723404255319,41.43599816205917
873.0,Paper-based Tea Pouch,18.0,10.0,70.0,1.1,85.0,80.0,Tea,Estimate,Medium,0.055064581917063225,0.7,B,0.75,81.29741672331747,0.15463917525773196,0.0053404539385847796,0.2198581560283688,0.7801418439716312,29.75003594761576
874.0,Compostable Tea Pouch,35.0,9.0,85.0,0.7,60.0,90.0,Tea,Estimate,Medium,0.027872195785180146,0.85,C,0.5,79.3851121685928,0.32989690721649484,0.004672897196261682,0.2553191489361702,0.7446808510638299,35.676488736462545
875.0,Tea Bag Paper,5.0,3.0,90.0,0.7,80.0,40.0,Tea,Literature,High,0.027872195785180146,0.9,B,0.75,88.3851121685928,0.020618556701030927,0.0006675567423230974,0.07801418439716312,0.9219858156028369,28.50434343839604
876.0,Bio-based Tea Bag (PLA Mesh),35.0,8.0,80.0,0.6,60.0,90.0,Tea,Literature,High,0.02107409925220938,0.8,C,0.5,78.15703602991164,0.32989690721649484,0.004005340453938585,0.2553191489361702,0.7446808510638299,35.65646203419285
877.0,Compostable Tea Bag Mesh,30.0,7.0,85.0,0.6,65.0,85.0,Tea,Estimate,Medium,0.02107409925220938,0.85,C,0.5,79.65703602991164,0.27835051546391754,0.0033377837116154874,0.2375886524822695,0.7624113475177305,34.10649455543708
878.0,Recycled Tea Bag Paper,5.0,3.0,90.0,0.55,85.0,35.0,Tea,Estimate,Medium,0.017675050985724,0.9,B,0.75,88.79299796057104,0.020618556701030927,0.0006675567423230974,0.06028368794326241,0.9397163120567376,29.036258332013055
879.0,Virgin Cardboard - Pet Food Box,16.0,12.0,5.0,1.1,90.0,45.0,Pet Food,Estimate,Medium,0.055064581917063225,0.05,A,1.0,69.29741672331747,0.13402061855670103,0.006675567423230975,0.09574468085106383,0.9042553191489362,32.688751339433054
880.0,Recycled Cardboard - Pet Food Box,16.0,12.0,5.0,0.8,95.0,41.0,Pet Food,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.13402061855670103,0.006675567423230975,0.08156028368794327,0.9184397163120568,33.11428325432667
881.0,Plastic Pet Food Pouch (PET/PE),50.0,12.0,1.0,3.0,30.0,70.0,Pet Food,Literature,High,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.4845360824742268,0.006675567423230975,0.18439716312056736,0.8156028368794326,44.049795428048974
882.0,Recyclable Mono-PE Pet Food Pouch,45.0,11.0,1.0,2.5,50.0,75.0,Pet Food,Estimate,Medium,0.15023793337865396,0.01,C,0.5,49.29048266485384,0.4329896907216495,0.006008010680907877,0.20212765957446807,0.7978723404255319,41.43599816205917
883.0,Paper-based Pet Food Pouch,18.0,10.0,70.0,1.1,85.0,80.0,Pet Food,Estimate,Medium,0.055064581917063225,0.7,B,0.75,81.29741672331747,0.15463917525773196,0.0053404539385847796,0.2198581560283688,0.7801418439716312,29.75003594761576
884.0,Compostable Pet Food Pouch,35.0,9.0,85.0,0.7,60.0,90.0,Pet Food,Estimate,Medium,0.027872195785180146,0.85,C,0.5,79.3851121685928,0.32989690721649484,0.004672897196261682,0.2553191489361702,0.7446808510638299,35.676488736462545
885.0,Metal Pet Food Can (Steel),80.0,22.0,0.0,6.0,90.0,100.0,Pet Food,Literature,High,0.38817131203263083,0.0,A,1.0,54.473147518694766,0.7938144329896907,0.01335113484646195,0.2907801418439716,0.7092198581560284,53.42970710966234
886.0,Recycled Metal Pet Food Can,80.0,22.0,0.0,4.0,95.0,95.0,Pet Food,Estimate,Medium,0.25220938137321547,0.0,A,1.0,59.91162474507138,0.7938144329896907,0.01335113484646195,0.2730496453900709,0.7269503546099291,53.96162200327935
887.0,Virgin Cardboard - Home Care Box,16.0,12.0,5.0,1.1,90.0,45.0,Home Care,Estimate,Medium,0.055064581917063225,0.05,A,1.0,69.29741672331747,0.13402061855670103,0.006675567423230975,0.09574468085106383,0.9042553191489362,32.688751339433054
888.0,Recycled Cardboard - Home Care Box,16.0,12.0,5.0,0.8,95.0,41.0,Home Care,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.13402061855670103,0.006675567423230975,0.08156028368794327,0.9184397163120568,33.11428325432667
889.0,Plastic Home Care Bottle (HDPE),65.0,18.0,1.0,3.1,50.0,80.0,Home Care,Literature,High,0.19102651257647857,0.01,C,0.5,47.65893949694087,0.6391752577319587,0.010680907877169559,0.2198581560283688,0.7801418439716312,49.29169286474237
890.0,Recycled Plastic Home Care Bottle,65.0,18.0,1.0,2.0,70.0,78.0,Home Care,Estimate,Medium,0.11624745071380013,0.01,B,0.75,58.15010197144799,0.6391752577319587,0.010680907877169559,0.2127659574468085,0.7872340425531915,49.50445882218918
891.0,Plastic Home Care Pouch (PE),30.0,10.0,1.0,2.5,30.0,50.0,Home Care,Estimate,Medium,0.15023793337865396,0.01,D,0.25,41.79048266485385,0.27835051546391754,0.0053404539385847796,0.11347517730496454,0.8865248226950355,37.88997891756531
892.0,Recyclable Mono-PE Home Care Pouch,30.0,10.0,1.0,2.3,50.0,55.0,Home Care,Estimate,Medium,0.13664174031271242,0.01,C,0.5,49.8343303874915,0.27835051546391754,0.0053404539385847796,0.13120567375886524,0.8687943262411347,37.35806402394829
893.0,Compostable Home Care Pouch,25.0,9.0,85.0,0.7,60.0,80.0,Home Care,Estimate,Medium,0.027872195785180146,0.85,C,0.5,79.3851121685928,0.2268041237113402,0.004672897196261682,0.2198581560283688,0.7801418439716312,32.6166071834904
894.0,Paper-based Home Care Box with PLA liner,18.0,12.0,60.0,1.1,75.0,90.0,Home Care,Estimate,Medium,0.055064581917063225,0.6,B,0.75,78.29741672331747,0.15463917525773196,0.006675567423230975,0.2553191489361702,0.7446808510638299,28.726259564921104
895.0,Virgin Cardboard - Personal Care Box,16.0,12.0,5.0,1.1,90.0,45.0,Personal Care,Estimate,Medium,0.055064581917063225,0.05,A,1.0,69.29741672331747,0.13402061855670103,0.006675567423230975,0.09574468085106383,0.9042553191489362,32.688751339433054
896.0,Recycled Cardboard - Personal Care Box,16.0,12.0,5.0,0.8,95.0,41.0,Personal Care,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.13402061855670103,0.006675567423230975,0.08156028368794327,0.9184397163120568,33.11428325432667
897.0,Plastic Personal Care Bottle (PET),60.0,15.0,1.0,3.0,40.0,80.0,Personal Care,Literature,High,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.5876288659793815,0.008678237650200267,0.2198581560283688,0.7801418439716312,47.169757087830206
898.0,Recycled Plastic Personal Care Bottle (rPET),60.0,15.0,1.0,1.8,60.0,78.0,Personal Care,Estimate,Medium,0.1026512576478586,0.01,C,0.5,51.19394969408566,0.5876288659793815,0.008678237650200267,0.2127659574468085,0.7872340425531915,47.38252304527701
899.0,Paper-based Personal Care Pouch,18.0,10.0,70.0,1.1,85.0,80.0,Personal Care,Estimate,Medium,0.055064581917063225,0.7,B,0.75,81.29741672331747,0.15463917525773196,0.0053404539385847796,0.2198581560283688,0.7801418439716312,29.75003594761576
900.0,Compostable Personal Care Pouch,35.0,9.0,85.0,0.7,60.0,90.0,Personal Care,Estimate,Medium,0.027872195785180146,0.85,C,0.5,79.3851121685928,0.32989690721649484,0.004672897196261682,0.2553191489361702,0.7446808510638299,35.676488736462545
901.0,Virgin Cardboard - Electronics Outer Box,18.0,18.0,5.0,1.2,90.0,50.0,Electronics,Literature,High,0.06186267845003398,0.05,A,1.0,69.02549286199864,0.15463917525773196,0.010680907877169559,0.11347517730496454,0.8865248226950355,33.101738927475424
902.0,Recycled Cardboard - Electronics Outer Box,18.0,18.0,5.0,0.82,95.0,46.0,Electronics,Literature,High,0.03602991162474507,0.05,A,1.0,70.0588035350102,0.15463917525773196,0.010680907877169559,0.09929078014184398,0.900709219858156,33.52727084236904
903.0,Molded Fiber Electronics Outer Tray,12.0,8.0,85.0,0.5,80.0,56.0,Electronics,Estimate,Medium,0.014276002719238614,0.85,B,0.75,87.42895989123046,0.09278350515463918,0.004005340453938585,0.1347517730496454,0.8652482269503546,29.78894722831436
904.0,Plastic Electronics Outer Shell (ABS),70.0,20.0,1.0,4.0,20.0,90.0,Electronics,Literature,High,0.25220938137321547,0.01,D,0.25,37.71162474507138,0.6907216494845361,0.012016021361815754,0.2553191489361702,0.7446808510638299,50.32977215215081
905.0,Recycled Plastic Electronics Outer Shell,70.0,20.0,1.0,3.0,40.0,85.0,Electronics,Estimate,Medium,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.6907216494845361,0.012016021361815754,0.2375886524822695,0.7624113475177305,50.86168704576784
906.0,Paper-based Electronics Outer Box with ESD,16.0,14.0,80.0,1.1,75.0,60.0,Electronics,Estimate,Medium,0.055064581917063225,0.8,B,0.75,84.29741672331747,0.13402061855670103,0.00801068090787717,0.14893617021276595,0.851063829787234,31.133060063121377
907.0,Virgin Cardboard - Pharma Inner Box,15.0,11.0,5.0,1.1,90.0,44.0,Pharma,Estimate,Medium,0.055064581917063225,0.05,A,1.0,69.29741672331747,0.12371134020618557,0.006008010680907877,0.09219858156028368,0.9078014184397163,32.36273648186615
908.0,Recycled Cardboard - Pharma Inner Box,15.0,11.0,5.0,0.8,95.0,40.0,Pharma,Estimate,Medium,0.034670292318150914,0.05,A,1.0,70.11318830727397,0.12371134020618557,0.006008010680907877,0.07801418439716312,0.9219858156028369,32.78826839675977
909.0,Molded Fiber Pharma Insert,9.0,5.0,85.0,0.5,80.0,50.0,Pharma,Estimate,Medium,0.014276002719238614,0.85,B,0.75,87.42895989123046,0.061855670103092786,0.0020026702269692926,0.11347517730496454,0.8865248226950355,29.130051591783857
910.0,Plastic Blister - Pharma (PVC),60.0,15.0,1.0,8.0,10.0,120.0,Pharma,Literature,High,0.5241332426920462,0.01,D,0.25,26.83467029231815,0.5876288659793815,0.008678237650200267,0.3617021276595745,0.6382978723404256,42.91443793889403
911.0,Recyclable Blister - Pharma (PET),65.0,16.0,1.0,3.0,40.0,150.0,Pharma,Estimate,Medium,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.6391752577319587,0.009345794392523364,0.46808510638297873,0.5319148936170213,41.80483094956469
912.0,Paper-based Blister - Pharma,28.0,12.0,70.0,1.2,70.0,140.0,Pharma,Estimate,Medium,0.06186267845003398,0.7,B,0.75,81.02549286199864,0.25773195876288657,0.006675567423230975,0.4326241134751773,0.5673758865248226,27.53082196895707
913.0,Glass Vial,70.0,10.0,0.0,2.4,95.0,130.0,Pharma,Literature,High,0.1434398368456832,0.0,A,1.0,64.26240652617268,0.6907216494845361,0.0053404539385847796,0.3971631205673759,0.6028368794326241,45.87418598051771
914.0,Plastic Vial (PET),60.0,12.0,1.0,3.0,40.0,80.0,Pharma,Estimate,Medium,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.5876288659793815,0.006675567423230975,0.2198581560283688,0.7801418439716312,47.109676981021124
915.0,Recycled Plastic Vial (rPET),60.0,12.0,1.0,1.8,60.0,78.0,Pharma,Estimate,Medium,0.1026512576478586,0.01,C,0.5,51.19394969408566,0.5876288659793815,0.006675567423230975,0.2127659574468085,0.7872340425531915,47.32244293846794
916.0,Virgin Cardboard - Medical Device Box,18.0,16.0,5.0,1.2,90.0,48.0,Medical,Estimate,Medium,0.06186267845003398,0.05,A,1.0,69.02549286199864,0.15463917525773196,0.009345794392523364,0.10638297872340426,0.8936170212765957,33.27445148038285
917.0,Recycled Cardboard - Medical Device Box,18.0,16.0,5.0,0.82,95.0,44.0,Medical,Estimate,Medium,0.03602991162474507,0.05,A,1.0,70.0588035350102,0.15463917525773196,0.009345794392523364,0.09219858156028368,0.9078014184397163,33.69998339527647
918.0,Molded Fiber Medical Device Insert,11.0,7.0,85.0,0.5,80.0,54.0,Medical,Estimate,Medium,0.014276002719238614,0.85,B,0.75,87.42895989123046,0.08247422680412371,0.0033377837116154874,0.1276595744680851,0.8723404255319149,29.56931534947086
919.0,Plastic Medical Device Blister (PET),65.0,16.0,1.0,3.0,40.0,80.0,Medical,Estimate,Medium,0.18422841604350781,0.01,D,0.25,40.430863358259685,0.6391752577319587,0.009345794392523364,0.2198581560283688,0.7801418439716312,49.25163946020298
920.0,Recycled Plastic Medical Device Blister (rPET),65.0,16.0,1.0,1.8,60.0,78.0,Medical,Estimate,Medium,0.1026512576478586,0.01,C,0.5,51.19394969408566,0.6391752577319587,0.009345794392523364,0.2127659574468085,0.7872340425531915,49.46440541764979
921.0,Paper-based Medical Device Pouch,20.0,10.0,80.0,1.1,85.0,90.0,Medical,Estimate,Medium,0.055064581917063225,0.8,B,0.75,84.29741672331747,0.17525773195876287,0.0053404539385847796,0.2553191489361702,0.7446808510638299,29.510948428422957
922.0,Plastic Medical Device Pouch (PE),30.0,10.0,1.0,2.5,30.0,50.0,Medical,Estimate,Medium,0.15023793337865396,0.01,D,0.25,41.79048266485385,0.27835051546391754,0.0053404539385847796,0.11347517730496454,0.8865248226950355,37.88997891756531
923.0,Recyclable Mono-PE Medical Device Pouch,30.0,10.0,1.0,2.3,50.0,55.0,Medical,Estimate,Medium,0.13664174031271242,0.01,C,0.5,49.8343303874915,0.27835051546391754,0.0053404539385847796,0.13120567375886524,0.8687943262411347,37.35806402394829
924.0,Compostable Medical Device Pouch,25.0,9.0,85.0,0.7,60.0,80.0,Medical,Estimate,Medium,0.027872195785180146,0.85,C,0.5,79.3851121685928,0.2268041237113402,0.004672897196261682,0.2198581560283688,0.7801418439716312,32.6166071834904
925.0,Virgin Cardboard - Industrial Box,20.0,20.0,5.0,1.3,88.0,50.0,Industrial,Estimate,Medium,0.06866077498300475,0.05,B,0.75,61.25356900067982,0.17525773195876287,0.012016021361815754,0.11347517730496454,0.8865248226950355,33.96653460005605
926.0,Recycled Cardboard - Industrial Box,20.0,20.0,5.0,0.9,93.0,46.0,Industrial,Estimate,Medium,0.04146838885112169,0.05,A,1.0,69.84126444595513,0.17525773195876287,0.012016021361815754,0.09929078014184398,0.900709219858156,34.39206651494967
927.0,Plastic Industrial Container (HDPE),70.0,30.0,1.0,4.0,50.0,100.0,Industrial,Estimate,Medium,0.25220938137321547,0.01,C,0.5,45.211624745071376,0.6907216494845361,0.018691588785046728,0.2907801418439716,0.7092198581560284,49.4662093876137
928.0,Recycled Plastic Industrial Container,70.0,30.0,1.0,2.8,65.0,95.0,Industrial,Estimate,Medium,0.17063222297756625,0.01,C,0.5,48.47471108089735,0.6907216494845361,0.018691588785046728,0.2730496453900709,0.7269503546099291,49.998124281230716
