category,product_weight_kg,fragility_index,shipping_type,material_type,packaging_type,supplier_region,biodegradation_time_days,recycled_content_percent,reusability_percent,load_handling_score,moisture_resistance_score,thermal_resistance_score,material_suitability_score,supplier_sustainability_compliance_percent,co2_impact_index,co2_impact_score,cost_impact_score
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,EU,61952.0,43.0,89.0,8.0,9.0,7.0,-24703.500000000004,89.0,1,0.6221065069660172,0.6259909416143203
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,EU,35850.0,44.0,87.0,8.0,7.0,7.0,-14262.85,89.0,2,0.6261535843394909,0.6487304412295618
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,APAC,68093.0,43.0,89.0,8.0,9.0,8.0,-27159.9,92.0,1,0.57142820540732,0.5854309241600932
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,APAC,10935.0,36.0,92.0,8.0,7.0,6.0,-4298.4,91.0,1,0.6158783206809025,0.6233874163277772
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,LATAM,84260.0,38.0,94.0,8.0,8.0,6.0,-33627.2,88.0,2,0.7077178481714713,0.6045573833127399
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,LATAM,37036.0,41.0,87.0,7.0,7.0,6.0,-14738.3,96.0,2,0.6325212230765622,0.7139623571673483
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,ROW,62453.0,36.0,92.0,8.0,9.0,8.0,-24905.6,90.0,2,0.7107088243476869,0.637034934979415
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,APAC,68326.0,41.0,89.0,9.0,8.0,8.0,-27253.800000000003,86.0,2,0.6862183320378981,0.6793459870875612
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,LATAM,60408.0,40.0,92.0,8.0,9.0,6.0,-24086.2,88.0,2,0.6967329209522157,0.6190937686238482
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,EU,86202.0,38.0,88.0,8.0,7.0,7.0,-34405.5,94.0,1,0.5956384673040167,0.7139575994358489
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,AMERICAS,41490.0,36.0,88.0,7.0,7.0,7.0,-16521.4,86.0,1,0.6416615277311015,0.7328077095989679
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,APAC,40250.0,36.0,94.0,9.0,9.0,6.0,-16023.9,96.0,1,0.597538863659532,0.5681797547847054
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,APAC,35850.0,44.0,87.0,9.0,8.0,8.0,-14262.85,89.0,1,0.5552259581242045,0.6514527100681804
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,APAC,52150.0,41.0,86.0,8.0,9.0,6.0,-20784.15,90.0,1,0.5623185147735366,0.7628624348420967
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,AMERICAS,69350.0,41.0,89.0,8.0,8.0,7.0,-27663.4,90.0,2,0.7169846669559128,0.598678409222092
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,EU,46640.0,42.0,94.0,8.0,8.0,8.0,-18577.8,88.0,1,0.6277375590427329,0.5977378146371513
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,LATAM,60408.0,40.0,92.0,9.0,8.0,7.0,-24086.2,88.0,1,0.6804504188021265,0.6190937686238482
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,APAC,50911.0,42.0,89.0,7.0,8.0,8.0,-20287.45,90.0,1,0.5767662716727264,0.5998573923866826
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,EU,37036.0,42.0,87.0,9.0,9.0,7.0,-14737.95,96.0,1,0.5818672771375601,0.7223495666109472
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,APAC,52407.0,38.0,87.0,9.0,9.0,7.0,-20887.750000000004,97.0,1,0.5622488601063157,0.723792247686387
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,LATAM,52150.0,41.0,86.0,7.0,9.0,8.0,-20784.15,90.0,1,0.5380544296224209,0.7622911249166925
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,LATAM,40250.0,36.0,94.0,9.0,9.0,6.0,-16023.9,96.0,2,0.6409245701077244,0.5890190218195746
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,LATAM,35850.0,44.0,87.0,9.0,8.0,8.0,-14262.85,89.0,1,0.5617780723989997,0.6415339869746425
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,ROW,10935.0,36.0,92.0,8.0,7.0,7.0,-4298.4,91.0,2,0.6622232744614881,0.6550968120943765
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,APAC,69350.0,41.0,89.0,7.0,9.0,8.0,-27663.4,90.0,1,0.6641196315479261,0.5998573923866826
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,EMEA,52150.0,41.0,86.0,9.0,8.0,8.0,-20784.15,90.0,1,0.5280848431852828,0.7676866900334062
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,AMERICAS,46640.0,42.0,94.0,9.0,9.0,7.0,-18577.8,88.0,2,0.6745744535188467,0.5669475539925186
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,ROW,35850.0,44.0,87.0,8.0,8.0,7.0,-14262.85,89.0,1,0.6012263114868204,0.5917390263935891
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,APAC,60408.0,40.0,92.0,8.0,7.0,7.0,-24086.2,88.0,2,0.6941496221559368,0.5882225657172095
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,AMERICAS,52407.0,38.0,87.0,8.0,9.0,8.0,-20887.750000000004,97.0,2,0.6264241539518682,0.7243107484778232
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,ROW,69350.0,41.0,89.0,9.0,8.0,8.0,-27663.4,90.0,2,0.700207555351811,0.6191018346737114
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,APAC,52150.0,41.0,86.0,7.0,9.0,8.0,-20784.15,90.0,1,0.5306489219466177,0.7628624348420967
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,ROW,35850.0,44.0,87.0,9.0,8.0,8.0,-14262.85,89.0,1,0.5609893187771658,0.5917390263935891
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,LATAM,46640.0,42.0,94.0,8.0,8.0,8.0,-18577.8,88.0,2,0.6392830778864587,0.6045573833127399
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,EMEA,52407.0,38.0,87.0,9.0,8.0,7.0,-20887.750000000004,97.0,1,0.5543243721035397,0.7260836683129227
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,AMERICAS,60408.0,40.0,92.0,9.0,8.0,8.0,-24086.2,88.0,2,0.7134256581666492,0.5872483669084991
Electronics,0.05,2,Air,Plastic,Foldable & Stackable Containers,APAC,40250.0,36.0,94.0,9.0,9.0,6.0,-16023.9,96.0,1,0.597538863659532,0.5681797547847054
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,APAC,52407.0,38.0,87.0,8.0,8.0,6.0,-20887.750000000004,97.0,1,0.577272596094357,0.7247139403568137
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,AMERICAS,73043.0,41.0,82.0,8.0,9.0,6.0,-29142.35,91.0,2,0.6753495137602377,0.7615195560342751
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,LATAM,58200.0,41.0,94.0,8.0,9.0,6.0,-23202.15,87.0,1,0.6439870892712942,0.6964264798705271
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,EMEA,15440.0,34.0,89.0,8.0,7.0,7.0,-6101.85,91.0,1,0.6216376695760075,0.6563018508917763
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,ROW,40345.0,41.0,88.0,7.0,9.0,7.0,-16061.65,98.0,1,0.5762970587403244,0.6337691572278744
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,EMEA,98971.0,42.0,91.0,8.0,8.0,8.0,-39510.95,93.0,1,0.6002626842813445,0.6006487019456648
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,APAC,69350.0,36.0,89.0,9.0,9.0,7.0,-27665.15,90.0,2,0.6912746884569736,0.6028970017718005
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,EMEA,70484.0,41.0,89.0,9.0,8.0,8.0,-28117.000000000004,96.0,1,0.6076031615898756,0.6007655741205196
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,ROW,53148.0,40.0,90.0,7.0,9.0,7.0,-21182.7,88.0,2,0.7002356309956199,0.6304871418766546
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,EMEA,66060.0,42.0,95.0,8.0,8.0,8.0,-26345.55,94.0,1,0.5716569271296637,0.5812081017520857
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,ROW,50911.0,42.0,89.0,8.0,9.0,6.0,-20287.45,90.0,2,0.6429221494636941,0.6199850881799716
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,EMEA,21746.0,39.0,83.0,9.0,8.0,7.0,-8624.0,82.0,2,0.6323996782073169,0.7563858066212727
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,ROW,46640.0,42.0,94.0,9.0,8.0,7.0,-18577.8,88.0,1,0.6416339765393475,0.6140835404576259
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,APAC,84051.0,44.0,94.0,9.0,8.0,8.0,-33541.5,89.0,2,0.6839447399960938,0.5678066024989998
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,EMEA,78380.0,39.0,87.0,9.0,9.0,8.0,-31276.6,87.0,1,0.5996295112987788,0.7364607258883784
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,EU,22417.0,38.0,89.0,7.0,9.0,7.0,-8891.250000000002,98.0,2,0.653572229147924,0.6012520469751099
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,EU,86303.0,40.0,86.0,9.0,9.0,8.0,-34445.700000000004,85.0,1,0.5925410560868187,0.7494515356544388
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,LATAM,89433.0,43.0,90.0,8.0,9.0,8.0,-35695.65,91.0,2,0.6812841203349649,0.6563041807080746
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,EMEA,51800.0,38.0,93.0,7.0,9.0,7.0,-20643.45,86.0,2,0.687602154319274,0.7111737997710204
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,LATAM,52150.0,41.0,86.0,7.0,9.0,8.0,-20784.15,90.0,1,0.5375222017175396,0.7579196754782803
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,EU,61952.0,43.0,89.0,8.0,9.0,7.0,-24703.500000000004,89.0,1,0.6231529293142981,0.6264069574819393
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,EU,35850.0,44.0,87.0,8.0,7.0,7.0,-14262.85,89.0,2,0.6256591445840868,0.6497256866446953
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,APAC,68093.0,43.0,89.0,8.0,9.0,8.0,-27159.9,92.0,1,0.5715127620369893,0.5849231333516307
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,APAC,10935.0,36.0,92.0,8.0,7.0,6.0,-4298.4,91.0,1,0.6152242409469356,0.6241134963189542
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,LATAM,84260.0,38.0,94.0,8.0,8.0,6.0,-33627.2,88.0,2,0.7087685142008712,0.6070694557129935
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,LATAM,37036.0,41.0,87.0,7.0,7.0,6.0,-14738.3,96.0,2,0.6330559534570097,0.7139851932140231
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,ROW,62453.0,36.0,92.0,8.0,9.0,8.0,-24905.6,90.0,2,0.7124691972276381,0.6379181884856753
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,APAC,68326.0,41.0,89.0,9.0,8.0,8.0,-27253.800000000003,86.0,2,0.6871201763313589,0.6822943514923973
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,LATAM,60408.0,40.0,92.0,8.0,9.0,6.0,-24086.2,88.0,2,0.6969312237717127,0.6215368584536604
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,EU,86202.0,38.0,88.0,8.0,7.0,7.0,-34405.5,94.0,1,0.5949054832351854,0.7139345260117284
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,AMERICAS,41490.0,36.0,88.0,7.0,7.0,7.0,-16521.4,86.0,1,0.6399316023975472,0.7336678985310294
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,APAC,40250.0,36.0,94.0,9.0,9.0,6.0,-16023.9,96.0,1,0.5986046888336511,0.5679280266901903
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,APAC,35850.0,44.0,87.0,9.0,8.0,8.0,-14262.85,89.0,1,0.5546937302193232,0.6539077266878716
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,APAC,52150.0,41.0,86.0,8.0,9.0,6.0,-20784.15,90.0,1,0.562853245153984,0.7601888976689606
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,AMERICAS,69350.0,41.0,89.0,8.0,8.0,7.0,-27663.4,90.0,2,0.7187398353070108,0.6018625144638181
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,EU,46640.0,42.0,94.0,8.0,8.0,8.0,-18577.8,88.0,1,0.6278928691838994,0.600682907826823
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,LATAM,60408.0,40.0,92.0,9.0,8.0,7.0,-24086.2,88.0,1,0.6814811684301341,0.6215368584536604
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,APAC,50911.0,42.0,89.0,7.0,8.0,8.0,-20287.45,90.0,1,0.5777749058715301,0.6028970017718005
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,EU,37036.0,42.0,87.0,9.0,9.0,7.0,-14737.95,96.0,1,0.5813728373821562,0.7231121953071795
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,APAC,52407.0,38.0,87.0,9.0,9.0,7.0,-20887.750000000004,97.0,1,0.5630921637384845,0.7247139403568137
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,LATAM,52150.0,41.0,86.0,7.0,9.0,8.0,-20784.15,90.0,1,0.5375222017175396,0.7579196754782803
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,LATAM,40250.0,36.0,94.0,9.0,9.0,6.0,-16023.9,96.0,2,0.6419903952818437,0.5879975967143865
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,LATAM,35850.0,44.0,87.0,9.0,8.0,8.0,-14262.85,89.0,1,0.5612458444941184,0.6421886896651655
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,ROW,10935.0,36.0,92.0,8.0,7.0,7.0,-4298.4,91.0,2,0.6615691947275211,0.6550120589835726
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,APAC,69350.0,41.0,89.0,7.0,9.0,8.0,-27663.4,90.0,1,0.6658747998990242,0.6028970017718005
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,EMEA,52150.0,41.0,86.0,9.0,8.0,8.0,-20784.15,90.0,1,0.5275526152804014,0.7642081608317149
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,AMERICAS,46640.0,42.0,94.0,9.0,9.0,7.0,-18577.8,88.0,2,0.6746239346024048,0.5706202101581048
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,ROW,35850.0,44.0,87.0,8.0,8.0,7.0,-14262.85,89.0,1,0.6007318717314163,0.5940828305263886
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,APAC,60408.0,40.0,92.0,8.0,7.0,7.0,-24086.2,88.0,2,0.693604084082944,0.5922189220394487
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,AMERICAS,52407.0,38.0,87.0,8.0,9.0,8.0,-20887.750000000004,97.0,2,0.6263972226260492,0.7251434577091206
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,ROW,69350.0,41.0,89.0,9.0,8.0,8.0,-27663.4,90.0,2,0.701962723702909,0.6199850881799716
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,APAC,52150.0,41.0,86.0,7.0,9.0,8.0,-20784.15,90.0,1,0.5301166940417363,0.7601888976689606
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,ROW,35850.0,44.0,87.0,9.0,8.0,8.0,-14262.85,89.0,1,0.5604570908722846,0.5940828305263886
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,LATAM,46640.0,42.0,94.0,8.0,8.0,8.0,-18577.8,88.0,2,0.6394383880276253,0.6070694557129935
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,EMEA,52407.0,38.0,87.0,9.0,8.0,7.0,-20887.750000000004,97.0,1,0.5551676757357087,0.7273061964564577
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,AMERICAS,60408.0,40.0,92.0,9.0,8.0,8.0,-24086.2,88.0,2,0.7143127905875709,0.5913892190873462
Electronics,0.52,3,Road,Plastic,Foldable & Stackable Containers,APAC,40250.0,36.0,94.0,9.0,9.0,6.0,-16023.9,96.0,1,0.5986046888336511,0.5679280266901903
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,APAC,52407.0,38.0,87.0,8.0,8.0,6.0,-20887.750000000004,97.0,1,0.577272596094357,0.724253026445488
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,AMERICAS,73043.0,41.0,82.0,8.0,9.0,6.0,-29142.35,91.0,2,0.6753495137602377,0.7610586421229494
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,LATAM,58200.0,41.0,94.0,8.0,9.0,6.0,-23202.15,87.0,1,0.643786445989802,0.6958001935645801
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,EMEA,15440.0,34.0,89.0,8.0,7.0,7.0,-6101.85,91.0,1,0.6216376695760075,0.6556766654989528
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,ROW,40345.0,41.0,88.0,7.0,9.0,7.0,-16061.65,98.0,1,0.5762970587403244,0.6344689739215161
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,EMEA,98971.0,42.0,91.0,8.0,8.0,8.0,-39510.95,93.0,1,0.600062040999852,0.6000235165528413
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,APAC,69350.0,36.0,89.0,9.0,9.0,7.0,-27665.15,90.0,2,0.6912746884569736,0.6026106155465369
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,EMEA,70484.0,41.0,89.0,9.0,8.0,8.0,-28117.000000000004,96.0,1,0.6076031615898756,0.6001403887276962
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,ROW,53148.0,40.0,90.0,7.0,9.0,7.0,-21182.7,88.0,2,0.7000349877141273,0.6312189569439282
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,EMEA,66060.0,42.0,95.0,8.0,8.0,8.0,-26345.55,94.0,1,0.5714562838481712,0.5805829163592622
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,ROW,50911.0,42.0,89.0,8.0,9.0,6.0,-20287.45,90.0,2,0.6429221494636941,0.6208312355249084
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,EMEA,21746.0,39.0,83.0,9.0,8.0,7.0,-8624.0,82.0,2,0.6323996782073169,0.7562341785379572
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,ROW,46640.0,42.0,94.0,9.0,8.0,7.0,-18577.8,88.0,1,0.6416339765393475,0.6148153555248994
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,APAC,84051.0,44.0,94.0,9.0,8.0,8.0,-33541.5,89.0,2,0.6837440967146015,0.5675352636739812
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,EMEA,78380.0,39.0,87.0,9.0,9.0,8.0,-31276.6,87.0,1,0.5996295112987788,0.7363090978050627
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,EU,22417.0,38.0,89.0,7.0,9.0,7.0,-8891.250000000002,98.0,2,0.653572229147924,0.6006268615822865
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,EU,86303.0,40.0,86.0,9.0,9.0,8.0,-34445.700000000004,85.0,1,0.5925410560868187,0.7492999075711232
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,LATAM,89433.0,43.0,90.0,8.0,9.0,8.0,-35695.65,91.0,2,0.6810834770534725,0.6560638989556263
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,EMEA,51800.0,38.0,93.0,7.0,9.0,7.0,-20643.45,86.0,2,0.687602154319274,0.7103201865373733
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,LATAM,52150.0,41.0,86.0,7.0,9.0,8.0,-20784.15,90.0,1,0.5375222017175396,0.7583813788761636
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,EU,61952.0,43.0,89.0,8.0,9.0,7.0,-24703.500000000004,89.0,1,0.6231529293142981,0.6258250165241279
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,EU,35850.0,44.0,87.0,8.0,7.0,7.0,-14262.85,89.0,2,0.6256591445840868,0.6499600631148784
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,APAC,68093.0,43.0,89.0,8.0,9.0,8.0,-27159.9,92.0,1,0.5715127620369893,0.5844791704136922
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,APAC,10935.0,36.0,92.0,8.0,7.0,6.0,-4298.4,91.0,1,0.6152242409469356,0.6236695333810156
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,LATAM,84260.0,38.0,94.0,8.0,8.0,6.0,-33627.2,88.0,2,0.7085678709193788,0.6067148416828821
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,LATAM,37036.0,41.0,87.0,7.0,7.0,6.0,-14738.3,96.0,2,0.6330559534570097,0.7144468966119062
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,ROW,62453.0,36.0,92.0,8.0,9.0,8.0,-24905.6,90.0,2,0.7122685539461456,0.638764335830612
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,APAC,68326.0,41.0,89.0,9.0,8.0,8.0,-27253.800000000003,86.0,2,0.6871201763313589,0.6821232411677902
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,LATAM,60408.0,40.0,92.0,8.0,9.0,6.0,-24086.2,88.0,2,0.6967305804902202,0.6211822444235489
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,EU,86202.0,38.0,88.0,8.0,7.0,7.0,-34405.5,94.0,1,0.5949054832351854,0.7140113257692362
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,AMERICAS,41490.0,36.0,88.0,7.0,7.0,7.0,-16521.4,86.0,1,0.6399316023975472,0.7334798372330354
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,APAC,40250.0,36.0,94.0,9.0,9.0,6.0,-16023.9,96.0,1,0.5986046888336511,0.5676134434301597
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,APAC,35850.0,44.0,87.0,9.0,8.0,8.0,-14262.85,89.0,1,0.5546937302193232,0.653604389489221
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,APAC,52150.0,41.0,86.0,8.0,9.0,6.0,-20784.15,90.0,1,0.562853245153984,0.7598855604703102
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,AMERICAS,69350.0,41.0,89.0,8.0,8.0,7.0,-27663.4,90.0,2,0.7187398353070108,0.6015761282385546
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,EU,46640.0,42.0,94.0,8.0,8.0,8.0,-18577.8,88.0,1,0.6278928691838994,0.6001009668690115
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,LATAM,60408.0,40.0,92.0,9.0,8.0,7.0,-24086.2,88.0,1,0.6812805251486418,0.6211822444235489
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,APAC,50911.0,42.0,89.0,7.0,8.0,8.0,-20287.45,90.0,1,0.5777749058715301,0.6026106155465369
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,EU,37036.0,42.0,87.0,9.0,9.0,7.0,-14737.95,96.0,1,0.5813728373821562,0.7231889950646873
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,APAC,52407.0,38.0,87.0,9.0,9.0,7.0,-20887.750000000004,97.0,1,0.5630921637384845,0.724253026445488
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,LATAM,52150.0,41.0,86.0,7.0,9.0,8.0,-20784.15,90.0,1,0.5375222017175396,0.7583813788761636
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,LATAM,40250.0,36.0,94.0,9.0,9.0,6.0,-16023.9,96.0,2,0.6419903952818437,0.5877573149619382
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,LATAM,35850.0,44.0,87.0,9.0,8.0,8.0,-14262.85,89.0,1,0.5612458444941184,0.6426503930630485
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,ROW,10935.0,36.0,92.0,8.0,7.0,7.0,-4298.4,91.0,2,0.6615691947275211,0.6558582063285094
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,APAC,69350.0,41.0,89.0,7.0,9.0,8.0,-27663.4,90.0,1,0.6658747998990242,0.6026106155465369
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,EMEA,52150.0,41.0,86.0,9.0,8.0,8.0,-20784.15,90.0,1,0.5275526152804014,0.764442537301898
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,AMERICAS,46640.0,42.0,94.0,9.0,9.0,7.0,-18577.8,88.0,2,0.6746239346024048,0.5703488713330861
Electronics,0.7,3,Road,Plastic,Foldable & Stackable Containers,ROW,35850.0,44.0,87.0,8.0,8.0,7.0,-14262.85,89.0,1,0.6007318717314163,0.5947826472200302
