category,product_weight_kg,fragility_index,shipping_type,material_type,packaging_type,supplier_region,biodegradation_time_days,recycled_content_percent,reusability_percent,load_handling_score,moisture_resistance_score,thermal_resistance_score,material_suitability_score,supplier_sustainability_compliance_percent,co2_impact_index,co2_impact_score
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,145.0,85.0,33.0,3.0,3.0,4.0,20.0,80.0,1,0.28259209984731426
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,62.0,94.0,34.0,3.0,1.0,4.0,56.6,76.0,1,0.3029771990256527
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,81.0,89.0,31.0,3.0,2.0,3.0,46.5,86.0,0,0.21506221532604808
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,157.0,91.0,33.0,1.0,3.0,2.0,17.299999999999997,75.0,0,0.21662341163443005
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,104.0,84.0,32.0,2.0,1.0,3.0,35.8,84.0,0,0.20745750721166356
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,176.0,87.0,30.0,1.0,2.0,2.0,7.549999999999997,80.0,0,0.20887930695291143
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,44.0,84.0,27.0,2.0,2.0,4.0,58.55,86.0,0,0.2635196636100498
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,171.0,87.0,36.0,2.0,2.0,3.0,11.049999999999995,78.0,0,0.20702759718502878
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,66.0,92.0,31.0,3.0,3.0,2.0,53.55,80.0,0,0.24221416651565628
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,133.0,88.0,28.0,2.0,3.0,4.0,24.599999999999994,82.0,0,0.2510242876000257
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,139.0,88.0,29.0,1.0,3.0,4.0,22.45,84.0,1,0.2728195694905041
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,119.0,94.0,30.0,3.0,3.0,3.0,32.8,78.0,0,0.25103264366021666
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,170.0,88.0,29.0,3.0,2.0,3.0,10.049999999999995,74.0,0,0.2101885349160994
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,122.0,91.0,33.0,3.0,2.0,2.0,31.3,85.0,0,0.20960048258414649
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,137.0,92.0,33.0,2.0,2.0,4.0,25.649999999999995,79.0,0,0.22069574401816075
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,177.0,91.0,33.0,2.0,3.0,4.0,9.299999999999995,84.0,0,0.23939127475024538
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,176.0,88.0,32.0,2.0,2.0,4.0,8.399999999999995,83.0,0,0.22651655531316625
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,165.0,84.0,33.0,3.0,1.0,4.0,11.65,80.0,0,0.23841248794096087
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,1.0,2.0,3.0,7.699999999999996,78.0,0,0.21044645558537595
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,126.0,87.0,33.0,3.0,3.0,3.0,28.3,84.0,0,0.22664709096939037
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,152.0,92.0,32.0,2.0,3.0,4.0,19.399999999999995,78.0,0,0.23131186723283623
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,165.0,91.0,30.0,3.0,3.0,3.0,13.349999999999998,79.0,0,0.21883130847206547
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,87.0,31.0,1.0,2.0,3.0,21.8,85.0,0,0.22076592836829417
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,104.0,89.0,31.0,2.0,2.0,3.0,37.3,79.0,0,0.20278291846895036
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,2.0,3.0,4.0,7.699999999999996,78.0,0,0.238721254042968
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,85.0,32.0,3.0,2.0,3.0,36.14999999999999,84.0,0,0.20879105442865975
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,92.0,30.0,2.0,2.0,3.0,23.3,85.0,0,0.2092209888545898
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,91.0,33.0,1.0,2.0,3.0,31.3,85.0,0,0.20553723893230103
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,133.0,88.0,29.0,2.0,2.0,3.0,24.849999999999994,82.0,0,0.20572661272952564
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,171.0,87.0,36.0,3.0,3.0,3.0,11.049999999999995,78.0,0,0.22245753223151704
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,133.0,88.0,29.0,1.0,3.0,2.0,24.849999999999994,82.0,0,0.22359785574418967
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,89.0,31.0,2.0,3.0,2.0,37.3,79.0,0,0.21269284607595007
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,141.0,92.0,30.0,3.0,3.0,3.0,23.3,85.0,0,0.23489623282798736
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,65.0,93.0,31.0,3.0,3.0,3.0,54.3,88.0,1,0.2999733681760355
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,65.0,89.0,31.0,1.0,1.0,4.0,52.9,81.0,0,0.24393342409816374
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,92.0,28.0,3.0,2.0,3.0,30.399999999999995,81.0,0,0.2111890375091971
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,31.0,90.0,34.0,1.0,1.0,3.0,67.6,79.0,0,0.2476693200415443
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,145.0,85.0,33.0,3.0,3.0,4.0,20.0,80.0,1,0.28259209984731426
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,62.0,94.0,34.0,3.0,1.0,4.0,56.6,76.0,1,0.3029771990256527
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,81.0,89.0,31.0,3.0,2.0,3.0,46.5,86.0,0,0.21506221532604808
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,157.0,91.0,33.0,1.0,3.0,2.0,17.299999999999997,75.0,0,0.21662341163443005
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,104.0,84.0,32.0,2.0,1.0,3.0,35.8,84.0,0,0.20745750721166356
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,176.0,87.0,30.0,1.0,2.0,2.0,7.549999999999997,80.0,0,0.20887930695291143
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,44.0,84.0,27.0,2.0,2.0,4.0,58.55,86.0,0,0.2635196636100498
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,171.0,87.0,36.0,2.0,2.0,3.0,11.049999999999995,78.0,0,0.20702759718502878
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,66.0,92.0,31.0,3.0,3.0,2.0,53.55,80.0,0,0.24221416651565628
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,133.0,88.0,28.0,2.0,3.0,4.0,24.599999999999994,82.0,0,0.2510242876000257
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,139.0,88.0,29.0,1.0,3.0,4.0,22.45,84.0,1,0.2728195694905041
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,119.0,94.0,30.0,3.0,3.0,3.0,32.8,78.0,0,0.25103264366021666
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,170.0,88.0,29.0,3.0,2.0,3.0,10.049999999999995,74.0,0,0.2101885349160994
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,122.0,91.0,33.0,3.0,2.0,2.0,31.3,85.0,0,0.20960048258414649
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,137.0,92.0,33.0,2.0,2.0,4.0,25.649999999999995,79.0,0,0.22069574401816075
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,177.0,91.0,33.0,2.0,3.0,4.0,9.299999999999995,84.0,0,0.23939127475024538
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,176.0,88.0,32.0,2.0,2.0,4.0,8.399999999999995,83.0,0,0.22651655531316625
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,165.0,84.0,33.0,3.0,1.0,4.0,11.65,80.0,0,0.23841248794096087
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,1.0,2.0,3.0,7.699999999999996,78.0,0,0.21044645558537595
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,126.0,87.0,33.0,3.0,3.0,3.0,28.3,84.0,0,0.22664709096939037
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,152.0,92.0,32.0,2.0,3.0,4.0,19.399999999999995,78.0,0,0.23131186723283623
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,165.0,91.0,30.0,3.0,3.0,3.0,13.349999999999998,79.0,0,0.21883130847206547
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,87.0,31.0,1.0,2.0,3.0,21.8,85.0,0,0.22076592836829417
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,104.0,89.0,31.0,2.0,2.0,3.0,37.3,79.0,0,0.20278291846895036
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,2.0,3.0,4.0,7.699999999999996,78.0,0,0.238721254042968
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,85.0,32.0,3.0,2.0,3.0,36.14999999999999,84.0,0,0.20879105442865975
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,92.0,30.0,2.0,2.0,3.0,23.3,85.0,0,0.2092209888545898
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,91.0,33.0,1.0,2.0,3.0,31.3,85.0,0,0.20553723893230103
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,133.0,88.0,29.0,2.0,2.0,3.0,24.849999999999994,82.0,0,0.20572661272952564
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,171.0,87.0,36.0,3.0,3.0,3.0,11.049999999999995,78.0,0,0.22245753223151704
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,133.0,88.0,29.0,1.0,3.0,2.0,24.849999999999994,82.0,0,0.22359785574418967
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,89.0,31.0,2.0,3.0,2.0,37.3,79.0,0,0.21269284607595007
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,141.0,92.0,30.0,3.0,3.0,3.0,23.3,85.0,0,0.23489623282798736
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,65.0,93.0,31.0,3.0,3.0,3.0,54.3,88.0,1,0.2999733681760355
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,65.0,89.0,31.0,1.0,1.0,4.0,52.9,81.0,0,0.24393342409816374
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,92.0,28.0,3.0,2.0,3.0,30.399999999999995,81.0,0,0.2111890375091971
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,31.0,90.0,34.0,1.0,1.0,3.0,67.6,79.0,0,0.2476693200415443
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,145.0,85.0,33.0,3.0,3.0,4.0,20.0,80.0,1,0.28259209984731426
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,62.0,94.0,34.0,3.0,1.0,4.0,56.6,76.0,1,0.3029771990256527
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,81.0,89.0,31.0,3.0,2.0,3.0,46.5,86.0,0,0.21506221532604808
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,157.0,91.0,33.0,1.0,3.0,2.0,17.299999999999997,75.0,0,0.21662341163443005
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,104.0,84.0,32.0,2.0,1.0,3.0,35.8,84.0,0,0.20745750721166356
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,176.0,87.0,30.0,1.0,2.0,2.0,7.549999999999997,80.0,0,0.20887930695291143
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,44.0,84.0,27.0,2.0,2.0,4.0,58.55,86.0,0,0.2635196636100498
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,171.0,87.0,36.0,2.0,2.0,3.0,11.049999999999995,78.0,0,0.20702759718502878
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,66.0,92.0,31.0,3.0,3.0,2.0,53.55,80.0,0,0.24221416651565628
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,133.0,88.0,28.0,2.0,3.0,4.0,24.599999999999994,82.0,0,0.2510242876000257
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,139.0,88.0,29.0,1.0,3.0,4.0,22.45,84.0,1,0.2728195694905041
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,119.0,94.0,30.0,3.0,3.0,3.0,32.8,78.0,0,0.25103264366021666
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,170.0,88.0,29.0,3.0,2.0,3.0,10.049999999999995,74.0,0,0.2101885349160994
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,122.0,91.0,33.0,3.0,2.0,2.0,31.3,85.0,0,0.20960048258414649
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,137.0,92.0,33.0,2.0,2.0,4.0,25.649999999999995,79.0,0,0.22069574401816075
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,177.0,91.0,33.0,2.0,3.0,4.0,9.299999999999995,84.0,0,0.23939127475024538
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,176.0,88.0,32.0,2.0,2.0,4.0,8.399999999999995,83.0,0,0.22651655531316625
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,165.0,84.0,33.0,3.0,1.0,4.0,11.65,80.0,0,0.23841248794096087
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,1.0,2.0,3.0,7.699999999999996,78.0,0,0.21044645558537595
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,126.0,87.0,33.0,3.0,3.0,3.0,28.3,84.0,0,0.22664709096939037
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,152.0,92.0,32.0,2.0,3.0,4.0,19.399999999999995,78.0,0,0.23131186723283623
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,165.0,91.0,30.0,3.0,3.0,3.0,13.349999999999998,79.0,0,0.21883130847206547
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,87.0,31.0,1.0,2.0,3.0,21.8,85.0,0,0.22076592836829417
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,104.0,89.0,31.0,2.0,2.0,3.0,37.3,79.0,0,0.20278291846895036
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,2.0,3.0,4.0,7.699999999999996,78.0,0,0.238721254042968
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,85.0,32.0,3.0,2.0,3.0,36.14999999999999,84.0,0,0.20879105442865975
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,92.0,30.0,2.0,2.0,3.0,23.3,85.0,0,0.2092209888545898
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,91.0,33.0,1.0,2.0,3.0,31.3,85.0,0,0.20553723893230103
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,133.0,88.0,29.0,2.0,2.0,3.0,24.849999999999994,82.0,0,0.20572661272952564
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,171.0,87.0,36.0,3.0,3.0,3.0,11.049999999999995,78.0,0,0.22245753223151704
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,133.0,88.0,29.0,1.0,3.0,2.0,24.849999999999994,82.0,0,0.22359785574418967
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,89.0,31.0,2.0,3.0,2.0,37.3,79.0,0,0.21269284607595007
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,141.0,92.0,30.0,3.0,3.0,3.0,23.3,85.0,0,0.23489623282798736
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,65.0,93.0,31.0,3.0,3.0,3.0,54.3,88.0,1,0.2999733681760355
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,65.0,89.0,31.0,1.0,1.0,4.0,52.9,81.0,0,0.24393342409816374
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,92.0,28.0,3.0,2.0,3.0,30.399999999999995,81.0,0,0.2111890375091971
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,31.0,90.0,34.0,1.0,1.0,3.0,67.6,79.0,0,0.2476693200415443
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,145.0,85.0,33.0,3.0,3.0,4.0,20.0,80.0,1,0.28224236160690364
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,62.0,94.0,34.0,3.0,1.0,4.0,56.6,76.0,1,0.3029771990256527
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,81.0,89.0,31.0,3.0,2.0,3.0,46.5,86.0,0,0.21506221532604808
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,157.0,91.0,33.0,1.0,3.0,2.0,17.299999999999997,75.0,0,0.21649347585939097
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,104.0,84.0,32.0,2.0,1.0,3.0,35.8,84.0,0,0.207237704746292
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,176.0,87.0,30.0,1.0,2.0,2.0,7.549999999999997,80.0,0,0.20852956871250083
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,44.0,84.0,27.0,2.0,2.0,4.0,58.55,86.0,0,0.2635196636100498
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,171.0,87.0,36.0,2.0,2.0,3.0,11.049999999999995,78.0,0,0.20667785894461815
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,66.0,92.0,31.0,3.0,3.0,2.0,53.55,80.0,0,0.24221416651565628
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,133.0,88.0,28.0,2.0,3.0,4.0,24.599999999999994,82.0,0,0.2509286858158783
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,139.0,88.0,29.0,1.0,3.0,4.0,22.45,84.0,1,0.2725940319313177
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,119.0,94.0,30.0,3.0,3.0,3.0,32.8,78.0,0,0.25103264366021666
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,170.0,88.0,29.0,3.0,2.0,3.0,10.049999999999995,74.0,0,0.20996299735691293
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,122.0,91.0,33.0,3.0,2.0,2.0,31.3,85.0,0,0.20960048258414649
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,137.0,92.0,33.0,2.0,2.0,4.0,25.649999999999995,79.0,0,0.22069574401816075
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,177.0,91.0,33.0,2.0,3.0,4.0,9.299999999999995,84.0,0,0.2392613389752063
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,176.0,88.0,32.0,2.0,2.0,4.0,8.399999999999995,83.0,0,0.22629101775397975
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,165.0,84.0,33.0,3.0,1.0,4.0,11.65,80.0,0,0.2380627497005503
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,1.0,2.0,3.0,7.699999999999996,78.0,0,0.21022091802618942
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,126.0,87.0,33.0,3.0,3.0,3.0,28.3,84.0,0,0.22642728850401883
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,152.0,92.0,32.0,2.0,3.0,4.0,19.399999999999995,78.0,0,0.23118193145779717
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,165.0,91.0,30.0,3.0,3.0,3.0,13.349999999999998,79.0,0,0.2187013726970264
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,87.0,31.0,1.0,2.0,3.0,21.8,85.0,0,0.22041619012788363
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,104.0,89.0,31.0,2.0,2.0,3.0,37.3,79.0,0,0.20278291846895036
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,2.0,3.0,4.0,7.699999999999996,78.0,0,0.2384957164837815
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,85.0,32.0,3.0,2.0,3.0,36.14999999999999,84.0,0,0.20857125196328824
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,92.0,30.0,2.0,2.0,3.0,23.3,85.0,0,0.2092209888545898
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,91.0,33.0,1.0,2.0,3.0,31.3,85.0,0,0.20553723893230103
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,133.0,88.0,29.0,2.0,2.0,3.0,24.849999999999994,82.0,0,0.20563101094537825
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,171.0,87.0,36.0,3.0,3.0,3.0,11.049999999999995,78.0,0,0.22210779399110642
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,133.0,88.0,29.0,1.0,3.0,2.0,24.849999999999994,82.0,0,0.2235022539600423
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,89.0,31.0,2.0,3.0,2.0,37.3,79.0,0,0.21269284607595007
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,141.0,92.0,30.0,3.0,3.0,3.0,23.3,85.0,0,0.23489623282798736
