category,product_weight_kg,fragility_index,shipping_type,material_type,packaging_type,supplier_region,biodegradation_time_days,recycled_content_percent,reusability_percent,load_handling_score,moisture_resistance_score,thermal_resistance_score,material_suitability_score,supplier_sustainability_compliance_percent,cost_impact_index,cost_impact_score
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,2.0,3.0,4.0,7.699999999999996,78.0,0,0.20211387460694433
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,85.0,32.0,3.0,2.0,3.0,36.14999999999999,84.0,0,0.27111868493059
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,92.0,30.0,2.0,2.0,3.0,23.3,85.0,0,0.22054295128594342
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,91.0,33.0,1.0,2.0,3.0,31.3,85.0,0,0.20474338065750522
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,133.0,88.0,29.0,2.0,2.0,3.0,24.849999999999994,82.0,0,0.2862733950162038
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,171.0,87.0,36.0,3.0,3.0,3.0,11.049999999999995,78.0,0,0.211338777242168
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,133.0,88.0,29.0,1.0,3.0,2.0,24.849999999999994,82.0,0,0.2379854701908805
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,89.0,31.0,2.0,3.0,2.0,37.3,79.0,0,0.28096356141915674
Cosmetics,0.19,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,141.0,92.0,30.0,3.0,3.0,3.0,23.3,85.0,0,0.21414114746254995
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,65.0,93.0,31.0,3.0,3.0,3.0,54.3,88.0,0,0.3000930509131993
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,65.0,89.0,31.0,1.0,1.0,4.0,52.9,81.0,0,0.21236164279790315
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,92.0,28.0,3.0,2.0,3.0,30.399999999999995,81.0,0,0.22870598887183885
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,31.0,90.0,34.0,1.0,1.0,3.0,67.6,79.0,0,0.20477368368780824
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,145.0,85.0,33.0,3.0,3.0,4.0,20.0,80.0,0,0.20101927861218666
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,62.0,94.0,34.0,3.0,1.0,4.0,56.6,76.0,0,0.20101927861218666
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,81.0,89.0,31.0,3.0,2.0,3.0,46.5,86.0,1,0.28000017302647034
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,157.0,91.0,33.0,1.0,3.0,2.0,17.299999999999997,75.0,0,0.20101927861218666
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,104.0,84.0,32.0,2.0,1.0,3.0,35.8,84.0,0,0.2104972582497275
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,176.0,87.0,30.0,1.0,2.0,2.0,7.549999999999997,80.0,1,0.3127959083985248
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,44.0,84.0,27.0,2.0,2.0,4.0,58.55,86.0,0,0.22870598887183885
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,171.0,87.0,36.0,2.0,2.0,3.0,11.049999999999995,78.0,0,0.20499022800120414
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,66.0,92.0,31.0,3.0,3.0,2.0,53.55,80.0,0,0.21587433161506692
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,133.0,88.0,28.0,2.0,3.0,4.0,24.599999999999994,82.0,0,0.20729446942833268
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,139.0,88.0,29.0,1.0,3.0,4.0,22.45,84.0,1,0.2845554815282484
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,119.0,94.0,30.0,3.0,3.0,3.0,32.8,78.0,0,0.3127959083985248
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,170.0,88.0,29.0,3.0,2.0,3.0,10.049999999999995,74.0,0,0.2374457636554756
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,122.0,91.0,33.0,3.0,2.0,2.0,31.3,85.0,0,0.20101927861218666
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,137.0,92.0,33.0,2.0,2.0,4.0,25.649999999999995,79.0,0,0.20101927861218666
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,177.0,91.0,33.0,2.0,3.0,4.0,9.299999999999995,84.0,0,0.20101927861218666
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,176.0,88.0,32.0,2.0,2.0,4.0,8.399999999999995,83.0,0,0.21689906207312099
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,165.0,84.0,33.0,3.0,1.0,4.0,11.65,80.0,0,0.20499022800120414
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,1.0,2.0,3.0,7.699999999999996,78.0,0,0.20214417763724735
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,126.0,87.0,33.0,3.0,3.0,3.0,28.3,84.0,0,0.211738777242168
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,152.0,92.0,32.0,2.0,3.0,4.0,19.399999999999995,78.0,1,0.32613135119092646
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,165.0,91.0,30.0,3.0,3.0,3.0,13.349999999999998,79.0,0,0.21287236694049094
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,87.0,31.0,1.0,2.0,3.0,21.8,85.0,0,0.21587433161506692
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,104.0,89.0,31.0,2.0,2.0,3.0,37.3,79.0,0,0.3000930509131993
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,2.0,3.0,4.0,7.699999999999996,78.0,0,0.20214417763724735
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,85.0,32.0,3.0,2.0,3.0,36.14999999999999,84.0,0,0.2696870171321241
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,92.0,30.0,2.0,2.0,3.0,23.3,85.0,0,0.2192741707638844
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,91.0,33.0,1.0,2.0,3.0,31.3,85.0,0,0.20477368368780824
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,133.0,88.0,29.0,2.0,2.0,3.0,24.849999999999994,82.0,0,0.2845554815282484
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,171.0,87.0,36.0,3.0,3.0,3.0,11.049999999999995,78.0,0,0.211738777242168
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,133.0,88.0,29.0,1.0,3.0,2.0,24.849999999999994,82.0,0,0.2374457636554756
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,89.0,31.0,2.0,3.0,2.0,37.3,79.0,0,0.28000017302647034
Cosmetics,0.18,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,141.0,92.0,30.0,3.0,3.0,3.0,23.3,85.0,0,0.21287236694049094
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,65.0,93.0,31.0,3.0,3.0,3.0,54.3,88.0,0,0.29950711855589396
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,65.0,89.0,31.0,1.0,1.0,4.0,52.9,81.0,0,0.21236164279790315
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,92.0,28.0,3.0,2.0,3.0,30.399999999999995,81.0,0,0.22701888681801488
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,31.0,90.0,34.0,1.0,1.0,3.0,67.6,79.0,0,0.2040552928832105
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,145.0,85.0,33.0,3.0,3.0,4.0,20.0,80.0,0,0.20101927861218666
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,62.0,94.0,34.0,3.0,1.0,4.0,56.6,76.0,0,0.20101927861218666
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,81.0,89.0,31.0,3.0,2.0,3.0,46.5,86.0,1,0.27908745312252126
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,157.0,91.0,33.0,1.0,3.0,2.0,17.299999999999997,75.0,0,0.20101927861218666
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,104.0,84.0,32.0,2.0,1.0,3.0,35.8,84.0,0,0.2104972582497275
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,176.0,87.0,30.0,1.0,2.0,2.0,7.549999999999997,80.0,1,0.31220997604121936
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,44.0,84.0,27.0,2.0,2.0,4.0,58.55,86.0,0,0.22701888681801488
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,171.0,87.0,36.0,2.0,2.0,3.0,11.049999999999995,78.0,0,0.20506897980359234
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,66.0,92.0,31.0,3.0,3.0,2.0,53.55,80.0,0,0.2150343183967772
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,133.0,88.0,28.0,2.0,3.0,4.0,24.599999999999994,82.0,0,0.2066694694283327
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,139.0,88.0,29.0,1.0,3.0,4.0,22.45,84.0,1,0.2831537627439189
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,119.0,94.0,30.0,3.0,3.0,3.0,32.8,78.0,0,0.31220997604121936
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,170.0,88.0,29.0,3.0,2.0,3.0,10.049999999999995,74.0,0,0.2372737844922673
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,122.0,91.0,33.0,3.0,2.0,2.0,31.3,85.0,0,0.20101927861218666
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,137.0,92.0,33.0,2.0,2.0,4.0,25.649999999999995,79.0,0,0.20101927861218666
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,177.0,91.0,33.0,2.0,3.0,4.0,9.299999999999995,84.0,0,0.20101927861218666
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,176.0,88.0,32.0,2.0,2.0,4.0,8.399999999999995,83.0,0,0.2160590488548312
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,165.0,84.0,33.0,3.0,1.0,4.0,11.65,80.0,0,0.20506897980359234
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,1.0,2.0,3.0,7.699999999999996,78.0,0,0.20214417763724735
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,126.0,87.0,33.0,3.0,3.0,3.0,28.3,84.0,0,0.2120994737595809
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,152.0,92.0,32.0,2.0,3.0,4.0,19.399999999999995,78.0,1,0.32635635886725584
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,165.0,91.0,30.0,3.0,3.0,3.0,13.349999999999998,79.0,0,0.21287236694049094
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,87.0,31.0,1.0,2.0,3.0,21.8,85.0,0,0.2150343183967772
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,104.0,89.0,31.0,2.0,2.0,3.0,37.3,79.0,0,0.29950711855589396
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,2.0,3.0,4.0,7.699999999999996,78.0,0,0.20214417763724735
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,85.0,32.0,3.0,2.0,3.0,36.14999999999999,84.0,0,0.26901222502939404
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,92.0,30.0,2.0,2.0,3.0,23.3,85.0,0,0.21843415754559461
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,91.0,33.0,1.0,2.0,3.0,31.3,85.0,0,0.2040552928832105
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,133.0,88.0,29.0,2.0,2.0,3.0,24.849999999999994,82.0,0,0.2831537627439189
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,171.0,87.0,36.0,3.0,3.0,3.0,11.049999999999995,78.0,0,0.2120994737595809
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,133.0,88.0,29.0,1.0,3.0,2.0,24.849999999999994,82.0,0,0.2372737844922673
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,89.0,31.0,2.0,3.0,2.0,37.3,79.0,0,0.27908745312252126
Cosmetics,0.17,4,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,141.0,92.0,30.0,3.0,3.0,3.0,23.3,85.0,0,0.21287236694049094
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,65.0,93.0,31.0,3.0,3.0,3.0,54.3,88.0,0,0.2949928592422899
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,65.0,89.0,31.0,1.0,1.0,4.0,52.9,81.0,0,0.21032298027592433
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,92.0,28.0,3.0,2.0,3.0,30.399999999999995,81.0,0,0.22353242345163463
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,31.0,90.0,34.0,1.0,1.0,3.0,67.6,79.0,0,0.20246542246759983
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,145.0,85.0,33.0,3.0,3.0,4.0,20.0,80.0,0,0.20063077283000094
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,62.0,94.0,34.0,3.0,1.0,4.0,56.6,76.0,0,0.20063077283000094
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,81.0,89.0,31.0,3.0,2.0,3.0,46.5,86.0,1,0.28824269169721045
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,157.0,91.0,33.0,1.0,3.0,2.0,17.299999999999997,75.0,0,0.20063077283000094
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,104.0,84.0,32.0,2.0,1.0,3.0,35.8,84.0,0,0.20955212079626404
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,176.0,87.0,30.0,1.0,2.0,2.0,7.549999999999997,80.0,1,0.30561748848514025
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,44.0,84.0,27.0,2.0,2.0,4.0,58.55,86.0,0,0.22353242345163463
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,171.0,87.0,36.0,2.0,2.0,3.0,11.049999999999995,78.0,0,0.21053817640003533
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,66.0,92.0,31.0,3.0,3.0,2.0,53.55,80.0,0,0.2120641748602584
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,133.0,88.0,28.0,2.0,3.0,4.0,24.599999999999994,82.0,0,0.20750074376407218
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,139.0,88.0,29.0,1.0,3.0,4.0,22.45,84.0,1,0.2722936544661997
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,119.0,94.0,30.0,3.0,3.0,3.0,32.8,78.0,0,0.30561748848514025
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,170.0,88.0,29.0,3.0,2.0,3.0,10.049999999999995,74.0,0,0.24124217682965463
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,122.0,91.0,33.0,3.0,2.0,2.0,31.3,85.0,0,0.20063077283000094
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,137.0,92.0,33.0,2.0,2.0,4.0,25.649999999999995,79.0,0,0.20063077283000094
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,177.0,91.0,33.0,2.0,3.0,4.0,9.299999999999995,84.0,0,0.20063077283000094
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,176.0,88.0,32.0,2.0,2.0,4.0,8.399999999999995,83.0,0,0.21335041682982395
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,165.0,84.0,33.0,3.0,1.0,4.0,11.65,80.0,0,0.21053817640003533
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,1.0,2.0,3.0,7.699999999999996,78.0,0,0.2011965320378295
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,126.0,87.0,33.0,3.0,3.0,3.0,28.3,84.0,0,0.21298552614113558
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,152.0,92.0,32.0,2.0,3.0,4.0,19.399999999999995,78.0,1,0.3239087998762446
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,165.0,91.0,30.0,3.0,3.0,3.0,13.349999999999998,79.0,0,0.2113085618153037
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,87.0,31.0,1.0,2.0,3.0,21.8,85.0,0,0.2120641748602584
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,104.0,89.0,31.0,2.0,2.0,3.0,37.3,79.0,0,0.2949928592422899
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,2.0,3.0,4.0,7.699999999999996,78.0,0,0.2011965320378295
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,85.0,32.0,3.0,2.0,3.0,36.14999999999999,84.0,0,0.2752173169399533
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,141.0,92.0,30.0,2.0,2.0,3.0,23.3,85.0,0,0.2151068578488636
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,91.0,33.0,1.0,2.0,3.0,31.3,85.0,0,0.20246542246759983
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,133.0,88.0,29.0,2.0,2.0,3.0,24.849999999999994,82.0,0,0.2722936544661997
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,171.0,87.0,36.0,3.0,3.0,3.0,11.049999999999995,78.0,0,0.21298552614113558
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,133.0,88.0,29.0,1.0,3.0,2.0,24.849999999999994,82.0,0,0.24124217682965463
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,104.0,89.0,31.0,2.0,3.0,2.0,37.3,79.0,0,0.28824269169721045
Cosmetics,0.11,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,141.0,92.0,30.0,3.0,3.0,3.0,23.3,85.0,0,0.2113085618153037
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,65.0,93.0,31.0,3.0,3.0,3.0,54.3,88.0,0,0.29669745237494094
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,65.0,89.0,31.0,1.0,1.0,4.0,52.9,81.0,0,0.21032298027592433
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,122.0,92.0,28.0,3.0,2.0,3.0,30.399999999999995,81.0,0,0.22353242345163463
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,31.0,90.0,34.0,1.0,1.0,3.0,67.6,79.0,0,0.20246542246759983
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,145.0,85.0,33.0,3.0,3.0,4.0,20.0,80.0,0,0.20063077283000094
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,62.0,94.0,34.0,3.0,1.0,4.0,56.6,76.0,0,0.20063077283000094
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,81.0,89.0,31.0,3.0,2.0,3.0,46.5,86.0,1,0.2895929539955812
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,157.0,91.0,33.0,1.0,3.0,2.0,17.299999999999997,75.0,0,0.20063077283000094
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,104.0,84.0,32.0,2.0,1.0,3.0,35.8,84.0,0,0.20955212079626404
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,176.0,87.0,30.0,1.0,2.0,2.0,7.549999999999997,80.0,1,0.3073220816177913
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,44.0,84.0,27.0,2.0,2.0,4.0,58.55,86.0,0,0.22353242345163463
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,171.0,87.0,36.0,2.0,2.0,3.0,11.049999999999995,78.0,0,0.21140325790281983
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,66.0,92.0,31.0,3.0,3.0,2.0,53.55,80.0,0,0.2120641748602584
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EU,133.0,88.0,28.0,2.0,3.0,4.0,24.599999999999994,82.0,0,0.20750074376407218
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,139.0,88.0,29.0,1.0,3.0,4.0,22.45,84.0,1,0.2722936544661997
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,119.0,94.0,30.0,3.0,3.0,3.0,32.8,78.0,0,0.3073220816177913
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,170.0,88.0,29.0,3.0,2.0,3.0,10.049999999999995,74.0,0,0.24436784624871696
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,122.0,91.0,33.0,3.0,2.0,2.0,31.3,85.0,0,0.20063077283000094
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,137.0,92.0,33.0,2.0,2.0,4.0,25.649999999999995,79.0,0,0.20063077283000094
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),EMEA,177.0,91.0,33.0,2.0,3.0,4.0,9.299999999999995,84.0,0,0.20063077283000094
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),LATAM,176.0,88.0,32.0,2.0,2.0,4.0,8.399999999999995,83.0,0,0.21335041682982395
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),AMERICAS,165.0,84.0,33.0,3.0,1.0,4.0,11.65,80.0,0,0.21140325790281983
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),ROW,179.0,88.0,34.0,1.0,2.0,3.0,7.699999999999996,78.0,0,0.2011965320378295
Cosmetics,0.1,3,Road,Paper/Bio-Based,Protective Fillers (Paper/Biodegradable),APAC,126.0,87.0,33.0,3.0,3.0,3.0,28.3,84.0,0,0.21392583912540156
