category,product_weight_kg,fragility_index,shipping_type,material_type,packaging_type,supplier_region,biodegradation_time_days,recycled_content_percent,reusability_percent,load_handling_score,moisture_resistance_score,thermal_resistance_score,material_suitability_score,supplier_sustainability_compliance_percent,co2_impact_index,co2_impact_score,cost_impact_score,final_sustainability_score
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,EMEA,21746.0,39.0,83.0,9.0,8.0,7.0,-8624.0,82.0,2,0.6324075075268367,0.7553885610366641,0.7804341883210136
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,ROW,46640.0,42.0,94.0,9.0,8.0,7.0,-18577.8,88.0,1,0.6414858816179945,0.6138583825780458,0.5289242394946592
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,APAC,84051.0,44.0,94.0,9.0,8.0,8.0,-33541.5,89.0,2,0.6837440967146015,0.5679075080859011,0.150834483731518
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,EMEA,78380.0,39.0,87.0,9.0,9.0,8.0,-31276.6,87.0,1,0.5996295112987788,0.7376555689395137,0.20806478678392384
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,EU,22417.0,38.0,89.0,7.0,9.0,7.0,-8891.250000000002,98.0,2,0.6527651999245362,0.6006028003294188,0.7736758542781935
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,EU,86303.0,40.0,86.0,9.0,9.0,8.0,-34445.700000000004,85.0,1,0.5925410560868187,0.7491801845930228,0.12799075267134902
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,89433.0,43.0,90.0,8.0,9.0,8.0,-35695.65,91.0,2,0.6810834770534725,0.655016193522166,0.09640894239143541
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,EMEA,51800.0,38.0,93.0,7.0,9.0,7.0,-20643.45,86.0,2,0.687454059397921,0.7103414889226951,0.4767380204808597
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,52150.0,41.0,86.0,7.0,9.0,8.0,-20784.15,90.0,1,0.5375222017175396,0.7580208763317924,0.4731765162544878
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,EU,61952.0,43.0,89.0,8.0,9.0,7.0,-24703.500000000004,89.0,1,0.6228610178412393,0.6253957959220579,0.37414467979888216
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,EU,35850.0,44.0,87.0,8.0,7.0,7.0,-14262.85,89.0,2,0.6256669739036065,0.6504185736753544,0.6379514669758851
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,APAC,68093.0,43.0,89.0,8.0,9.0,8.0,-27159.9,92.0,1,0.5715127620369893,0.5850319038071242,0.312073736411599
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,APAC,10935.0,36.0,92.0,8.0,7.0,6.0,-4298.4,91.0,1,0.6155496573709969,0.6235851377625066,0.889723007315639
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,84260.0,38.0,94.0,8.0,8.0,6.0,-33627.2,88.0,2,0.7082759594463199,0.606123776279851,0.14867217304527072
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,37036.0,41.0,87.0,7.0,7.0,6.0,-14738.3,96.0,2,0.6322489242336218,0.7147690320880701,0.6259414177691714
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,ROW,62453.0,36.0,92.0,8.0,9.0,8.0,-24905.6,90.0,2,0.7122685539461456,0.63802567399058,0.36904382916433537
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,APAC,68326.0,41.0,89.0,9.0,8.0,8.0,-27253.800000000003,86.0,2,0.6871201763313589,0.682517941435135,0.3097120335623009
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,60408.0,40.0,92.0,8.0,9.0,6.0,-24086.2,88.0,2,0.6964386690171616,0.6208257188625274,0.38974607543532835
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,EU,86202.0,38.0,88.0,8.0,7.0,7.0,-34405.5,94.0,1,0.5937987132192191,0.7164481130705961,0.1290051164680075
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,AMERICAS,41490.0,36.0,88.0,7.0,7.0,7.0,-16521.4,86.0,1,0.6412278016053887,0.7349873032198617,0.5808889582589561
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,APAC,40250.0,36.0,94.0,9.0,9.0,6.0,-16023.9,96.0,1,0.5990860294985851,0.568372367348681,0.5934496047354384
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,APAC,35850.0,44.0,87.0,9.0,8.0,8.0,-14262.85,89.0,1,0.5546937302193232,0.6526844028141333,0.6379475322583575
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,APAC,52150.0,41.0,86.0,8.0,9.0,6.0,-20784.15,90.0,1,0.5641494443618258,0.7599603981722134,0.47317811580333313
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,AMERICAS,69350.0,41.0,89.0,8.0,8.0,7.0,-27663.4,90.0,2,0.718447923833952,0.6020939887162475,0.29936083176846684
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,EU,46640.0,42.0,94.0,8.0,8.0,8.0,-18577.8,88.0,1,0.6277369449430266,0.5995099014659804,0.5289228233982376
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,60408.0,40.0,92.0,9.0,8.0,7.0,-24086.2,88.0,1,0.6809886136755829,0.6208257188625274,0.3897451970827086
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,APAC,50911.0,42.0,89.0,7.0,8.0,8.0,-20287.45,90.0,1,0.5777749058715301,0.6031284760242299,0.4857221515649783
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,EU,37036.0,42.0,87.0,9.0,9.0,7.0,-14737.95,96.0,1,0.5805658081587682,0.7243747475807157,0.6259477477723993
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,APAC,52407.0,38.0,87.0,9.0,9.0,7.0,-20887.750000000004,97.0,1,0.5635735044034187,0.7235929857203697,0.47055879773204157
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,52150.0,41.0,86.0,7.0,9.0,8.0,-20784.15,90.0,1,0.5375222017175396,0.7580208763317924,0.4731765162544878
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,40250.0,36.0,94.0,9.0,9.0,6.0,-16023.9,96.0,2,0.6411833660584558,0.5879394442341598,0.5934528632229064
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,35850.0,44.0,87.0,9.0,8.0,8.0,-14262.85,89.0,1,0.5612458444941184,0.6422500955916848,0.6379474433740522
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,ROW,10935.0,36.0,92.0,8.0,7.0,7.0,-4298.4,91.0,2,0.6606062412632604,0.6544445933512266,0.8897269333605629
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,APAC,69350.0,41.0,89.0,7.0,9.0,8.0,-27663.4,90.0,1,0.6658747998990242,0.6031284760242299,0.29935788867107804
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,EMEA,52150.0,41.0,86.0,9.0,8.0,8.0,-20784.15,90.0,1,0.5275526152804014,0.7642197572741988,0.4731762235716953
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,AMERICAS,46640.0,42.0,94.0,9.0,9.0,7.0,-18577.8,88.0,2,0.6757642095693737,0.5707211157450061,0.5289242808322536
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,ROW,35850.0,44.0,87.0,8.0,8.0,7.0,-14262.85,89.0,1,0.6007397010509359,0.5942196573678832,0.6379475648562681
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,APAC,60408.0,40.0,92.0,8.0,7.0,7.0,-24086.2,88.0,2,0.6931115293283928,0.5924249877904513,0.38974463047385516
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,AMERICAS,52407.0,38.0,87.0,8.0,9.0,8.0,-20887.750000000004,97.0,2,0.6263972226260492,0.7240225030726766,0.47056238832163405
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,ROW,69350.0,41.0,89.0,9.0,8.0,8.0,-27663.4,90.0,2,0.701962723702909,0.6200198786438278,0.2993606872051454
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,APAC,52150.0,41.0,86.0,7.0,9.0,8.0,-20784.15,90.0,1,0.5301166940417363,0.7599603981722134,0.47317618100408865
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,ROW,35850.0,44.0,87.0,9.0,8.0,8.0,-14262.85,89.0,1,0.5604570908722846,0.5942196573678832,0.6379452747456246
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,46640.0,42.0,94.0,8.0,8.0,8.0,-18577.8,88.0,2,0.6392824637867525,0.606123776279851,0.5289237722228174
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,EMEA,52407.0,38.0,87.0,9.0,8.0,7.0,-20887.750000000004,97.0,1,0.5543606465123209,0.7268926337648277,0.4705584198732063
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,AMERICAS,60408.0,40.0,92.0,9.0,8.0,8.0,-24086.2,88.0,2,0.7141121473060785,0.591595284838349,0.38974578769465096
Electronics,3.9,4,Sea,Plastic,Foldable & Stackable Containers,APAC,40250.0,36.0,94.0,9.0,9.0,6.0,-16023.9,96.0,1,0.5990860294985851,0.568372367348681,0.5934496047354384
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,APAC,52407.0,38.0,87.0,8.0,8.0,6.0,-20887.750000000004,97.0,1,0.5777539367592911,0.7232548215087994,0.4705595889524166
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,AMERICAS,73043.0,41.0,82.0,8.0,9.0,6.0,-29142.35,91.0,2,0.6742427437442712,0.7611092448881918,0.2619964911193643
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,58200.0,41.0,94.0,8.0,9.0,6.0,-23202.15,87.0,1,0.6436383510684488,0.6957503670146452,0.4120838149849646
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,EMEA,15440.0,34.0,89.0,8.0,7.0,7.0,-6101.85,91.0,1,0.6208306403526197,0.654054689906121,0.8441566042592986
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,ROW,40345.0,41.0,88.0,7.0,9.0,7.0,-16061.65,98.0,1,0.5754900295169366,0.6354121557966455,0.5924973925112461
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,EMEA,98971.0,42.0,91.0,8.0,8.0,8.0,-39510.95,93.0,1,0.600062040999852,0.5995705752226991,1.0832859134872789e-07
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,APAC,69350.0,36.0,89.0,9.0,9.0,7.0,-27665.15,90.0,2,0.6909827769839147,0.6027903118126599,0.29931508361323345
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,EMEA,70484.0,41.0,89.0,9.0,8.0,8.0,-28117.000000000004,96.0,1,0.6076031615898756,0.5996147523565054,0.28789323901610436
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,ROW,53148.0,40.0,90.0,7.0,9.0,7.0,-21182.7,88.0,2,0.6998868927927744,0.6304965238390839,0.4631098834540037
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,EMEA,66060.0,42.0,95.0,8.0,8.0,8.0,-26345.55,94.0,1,0.5714562838481712,0.5802634705131607,0.3326498299767337
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,ROW,50911.0,42.0,89.0,8.0,9.0,6.0,-20287.45,90.0,2,0.6429299787832138,0.6200198786438278,0.4857266025984059
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,EMEA,21746.0,39.0,83.0,9.0,8.0,7.0,-8624.0,82.0,2,0.6324075075268367,0.7553885610366641,0.7804341883210136
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,ROW,46640.0,42.0,94.0,9.0,8.0,7.0,-18577.8,88.0,1,0.6414858816179945,0.6138583825780458,0.5289242394946592
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,APAC,84051.0,44.0,94.0,9.0,8.0,8.0,-33541.5,89.0,2,0.6837440967146015,0.5683948244113194,0.15083450527943792
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,EMEA,78380.0,39.0,87.0,9.0,9.0,8.0,-31276.6,87.0,1,0.5996295112987788,0.7376555689395137,0.20806478678392384
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,EU,22417.0,38.0,89.0,7.0,9.0,7.0,-8891.250000000002,98.0,2,0.6527651999245362,0.6002646361178487,0.7736758393254103
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,EU,86303.0,40.0,86.0,9.0,9.0,8.0,-34445.700000000004,85.0,1,0.5925410560868187,0.7491801845930228,0.12799075267134902
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,89433.0,43.0,90.0,8.0,9.0,8.0,-35695.65,91.0,2,0.6810834770534725,0.6546780293105958,0.09640892743865223
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,EMEA,51800.0,38.0,93.0,7.0,9.0,7.0,-20643.45,86.0,2,0.687454059397921,0.7103414889226951,0.4767380204808597
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,52150.0,41.0,86.0,7.0,9.0,8.0,-20784.15,90.0,1,0.5375222017175396,0.7576827121202221,0.47317650130170463
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,EU,61952.0,43.0,89.0,8.0,9.0,7.0,-24703.500000000004,89.0,1,0.6228610178412393,0.6258831122474762,0.37414470134680206
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,EU,35850.0,44.0,87.0,8.0,7.0,7.0,-14262.85,89.0,2,0.6256669739036065,0.6509058900007726,0.6379514885238051
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,APAC,68093.0,43.0,89.0,8.0,9.0,8.0,-27159.9,92.0,1,0.5715127620369893,0.584693739595554,0.31207372145881596
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,APAC,10935.0,36.0,92.0,8.0,7.0,6.0,-4298.4,91.0,1,0.6155496573709969,0.6232469735509363,0.8897229923628558
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,84260.0,38.0,94.0,8.0,8.0,6.0,-33627.2,88.0,2,0.7082759594463199,0.6066110926052694,0.14867219459319075
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,37036.0,41.0,87.0,7.0,7.0,6.0,-14738.3,96.0,2,0.6322489242336218,0.7144308678764999,0.6259414028163882
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,ROW,62453.0,36.0,92.0,8.0,9.0,8.0,-24905.6,90.0,2,0.7122685539461456,0.63802567399058,0.36904382916433537
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,APAC,68326.0,41.0,89.0,9.0,8.0,8.0,-27253.800000000003,86.0,2,0.6871201763313589,0.682517941435135,0.3097120335623009
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,60408.0,40.0,92.0,8.0,9.0,6.0,-24086.2,88.0,2,0.6964386690171616,0.6213130351879457,0.38974609698324825
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,EU,86202.0,38.0,88.0,8.0,7.0,7.0,-34405.5,94.0,1,0.5937987132192191,0.716109948859026,0.12900510151522432
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,AMERICAS,41490.0,36.0,88.0,7.0,7.0,7.0,-16521.4,86.0,1,0.6412278016053887,0.7349873032198617,0.5808889582589561
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,APAC,40250.0,36.0,94.0,9.0,9.0,6.0,-16023.9,96.0,1,0.5990860294985851,0.5680342031371108,0.5934495897826552
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,APAC,35850.0,44.0,87.0,9.0,8.0,8.0,-14262.85,89.0,1,0.5546937302193232,0.6531717191395516,0.6379475538062774
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,APAC,52150.0,41.0,86.0,8.0,9.0,6.0,-20784.15,90.0,1,0.5641494443618258,0.7596222339606432,0.47317810085054995
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,AMERICAS,69350.0,41.0,89.0,8.0,8.0,7.0,-27663.4,90.0,2,0.718447923833952,0.6017558245046772,0.29936081681568366
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,EU,46640.0,42.0,94.0,8.0,8.0,8.0,-18577.8,88.0,1,0.6277369449430266,0.5999972177913988,0.5289228449461575
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,60408.0,40.0,92.0,9.0,8.0,7.0,-24086.2,88.0,1,0.6809886136755829,0.6213130351879457,0.3897452186306285
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,APAC,50911.0,42.0,89.0,7.0,8.0,8.0,-20287.45,90.0,1,0.5777749058715301,0.6027903118126599,0.4857221366121951
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,EU,37036.0,42.0,87.0,9.0,9.0,7.0,-14737.95,96.0,1,0.5805658081587682,0.7240365833691456,0.625947732819616
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,APAC,52407.0,38.0,87.0,9.0,9.0,7.0,-20887.750000000004,97.0,1,0.5635735044034187,0.7232548215087994,0.4705587827792584
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,52150.0,41.0,86.0,7.0,9.0,8.0,-20784.15,90.0,1,0.5375222017175396,0.7576827121202221,0.47317650130170463
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,40250.0,36.0,94.0,9.0,9.0,6.0,-16023.9,96.0,2,0.6411833660584558,0.5876012800225896,0.5934528482701231
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,35850.0,44.0,87.0,9.0,8.0,8.0,-14262.85,89.0,1,0.5612458444941184,0.642737411917103,0.6379474649219721
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,ROW,10935.0,36.0,92.0,8.0,7.0,7.0,-4298.4,91.0,2,0.6606062412632604,0.6544445933512266,0.8897269333605629
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,APAC,69350.0,41.0,89.0,7.0,9.0,8.0,-27663.4,90.0,1,0.6658747998990242,0.6027903118126599,0.29935787371829486
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,EMEA,52150.0,41.0,86.0,9.0,8.0,8.0,-20784.15,90.0,1,0.5275526152804014,0.7638815930626285,0.4731762086189121
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,AMERICAS,46640.0,42.0,94.0,9.0,9.0,7.0,-18577.8,88.0,2,0.6757642095693737,0.5712084320704244,0.5289243023801735
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,ROW,35850.0,44.0,87.0,8.0,8.0,7.0,-14262.85,89.0,1,0.6007397010509359,0.5942196573678832,0.6379475648562681
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,APAC,60408.0,40.0,92.0,8.0,7.0,7.0,-24086.2,88.0,2,0.6931115293283928,0.5929123041158696,0.38974465202177505
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,AMERICAS,52407.0,38.0,87.0,8.0,9.0,8.0,-20887.750000000004,97.0,2,0.6263972226260492,0.7236843388611063,0.4705623733688509
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,ROW,69350.0,41.0,89.0,9.0,8.0,8.0,-27663.4,90.0,2,0.701962723702909,0.6200198786438278,0.2993606872051454
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,APAC,52150.0,41.0,86.0,7.0,9.0,8.0,-20784.15,90.0,1,0.5301166940417363,0.7596222339606432,0.47317616605130547
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,ROW,35850.0,44.0,87.0,9.0,8.0,8.0,-14262.85,89.0,1,0.5604570908722846,0.5942196573678832,0.6379452747456246
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,46640.0,42.0,94.0,8.0,8.0,8.0,-18577.8,88.0,2,0.6392824637867525,0.6066110926052694,0.5289237937707373
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,EMEA,52407.0,38.0,87.0,9.0,8.0,7.0,-20887.750000000004,97.0,1,0.5543606465123209,0.7265544695532575,0.4705584049204231
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,AMERICAS,60408.0,40.0,92.0,9.0,8.0,8.0,-24086.2,88.0,2,0.7141121473060785,0.5920826011637672,0.38974580924257085
Electronics,5.1,4,Sea,Plastic,Foldable & Stackable Containers,APAC,40250.0,36.0,94.0,9.0,9.0,6.0,-16023.9,96.0,1,0.5990860294985851,0.5680342031371108,0.5934495897826552
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,APAC,52407.0,38.0,87.0,8.0,8.0,6.0,-20887.750000000004,97.0,1,0.5777539367592911,0.7232548215087994,0.4705595889524166
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,AMERICAS,73043.0,41.0,82.0,8.0,9.0,6.0,-29142.35,91.0,2,0.6742427437442712,0.7611092448881918,0.2619964911193643
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,58200.0,41.0,94.0,8.0,9.0,6.0,-23202.15,87.0,1,0.6436383510684488,0.6957503670146452,0.4120838149849646
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,EMEA,15440.0,34.0,89.0,8.0,7.0,7.0,-6101.85,91.0,1,0.6208306403526197,0.654054689906121,0.8441566042592986
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,ROW,40345.0,41.0,88.0,7.0,9.0,7.0,-16061.65,98.0,1,0.5754900295169366,0.6354121557966455,0.5924973925112461
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,EMEA,98971.0,42.0,91.0,8.0,8.0,8.0,-39510.95,93.0,1,0.600062040999852,0.5995705752226991,1.0832859134872789e-07
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,APAC,69350.0,36.0,89.0,9.0,9.0,7.0,-27665.15,90.0,2,0.6909827769839147,0.6027903118126599,0.29931508361323345
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,EMEA,70484.0,41.0,89.0,9.0,8.0,8.0,-28117.000000000004,96.0,1,0.6076031615898756,0.5996147523565054,0.28789323901610436
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,ROW,53148.0,40.0,90.0,7.0,9.0,7.0,-21182.7,88.0,2,0.6998868927927744,0.6304965238390839,0.4631098834540037
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,EMEA,66060.0,42.0,95.0,8.0,8.0,8.0,-26345.55,94.0,1,0.5714562838481712,0.5802634705131607,0.3326498299767337
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,ROW,50911.0,42.0,89.0,8.0,9.0,6.0,-20287.45,90.0,2,0.6429299787832138,0.6200198786438278,0.4857266025984059
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,EMEA,21746.0,39.0,83.0,9.0,8.0,7.0,-8624.0,82.0,2,0.6324075075268367,0.7553885610366641,0.7804341883210136
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,ROW,46640.0,42.0,94.0,9.0,8.0,7.0,-18577.8,88.0,1,0.6414858816179945,0.6138583825780458,0.5289242394946592
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,APAC,84051.0,44.0,94.0,9.0,8.0,8.0,-33541.5,89.0,2,0.6837440967146015,0.5683948244113194,0.15083450527943792
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,EMEA,78380.0,39.0,87.0,9.0,9.0,8.0,-31276.6,87.0,1,0.5996295112987788,0.7376555689395137,0.20806478678392384
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,EU,22417.0,38.0,89.0,7.0,9.0,7.0,-8891.250000000002,98.0,2,0.6527651999245362,0.6002646361178487,0.7736758393254103
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,EU,86303.0,40.0,86.0,9.0,9.0,8.0,-34445.700000000004,85.0,1,0.5925410560868187,0.7491801845930228,0.12799075267134902
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,89433.0,43.0,90.0,8.0,9.0,8.0,-35695.65,91.0,2,0.6810834770534725,0.6546780293105958,0.09640892743865223
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,EMEA,51800.0,38.0,93.0,7.0,9.0,7.0,-20643.45,86.0,2,0.687454059397921,0.7103414889226951,0.4767380204808597
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,LATAM,52150.0,41.0,86.0,7.0,9.0,8.0,-20784.15,90.0,1,0.5375222017175396,0.7576827121202221,0.47317650130170463
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,EU,61952.0,43.0,89.0,8.0,9.0,7.0,-24703.500000000004,89.0,1,0.6228610178412393,0.6258831122474762,0.37414470134680206
Electronics,6.8,4,Sea,Plastic,Foldable & Stackable Containers,EU,35850.0,44.0,87.0,8.0,7.0,7.0,-14262.85,89.0,2,0.6256669739036065,0.6509058900007726,0.6379514885238051
